layer,original,predicted
0,elf_machine,get_machine_type_00104d30
0,FUN_00102558,read_elf_header_error_00102558
0,elf_x86_feature.cold,update_x86_feature_001022c0
0,elf_x86_feature,identify_and_set_x86_feature_00104c60
0,adjust_relative_path,extract_last_path_segment_00102cc4
0,elf_type,get_file_type_00104da0
0,byte_put_big_endian,write_repeated_bytes_0010354e
0,process_archive_index_and_symbols.constprop.0,extract_archive_header_001028be
0,elf_machine.cold,identify_machine_type_0010234b
0,release_archive,clear_pointers_00102f65
0,xexit.constprop.0,exit_application_00102fbc
0,byte_put_little_endian.cold,handle_unhandled_data_length_00102c98
0,startswith,string_comparison_001027fd
0,elf_type.cold,get_constant_one_001023ce
0,consume_whitespace,skip_non_zero_values_00102fa0
0,elf_osabi,find_osabi_00104ce0
0,FUN_001024ec,update_elf_header_failure_001024ec
0,byte_get_big_endian,extract_data_0010347f
0,byte_get_little_endian,convert_data_00103a90
0,elf_osabi.cold,print_error_message_00102323
0,byte_put_little_endian,write_data_00103ad0
0,FUN_00102020,execute_indirect_jump_00102020
1,process_object,process_elf_header_00104de0
1,process_object.cold,update_elf_file_header_00102434
1,setup_archive.constprop.0,extract_symbol_names_001025ab
2,concat.constprop.0,extract_string_data_00103186
2,xmalloc_failed,allocate_memory_00102fc7
2,reconcat,string_concatenation_00103006
2,xstrdup,copy_string_00103160
3,usage,print_elf_edit_options_001032de
3,xmalloc,parse_file_path_00105370
3,xrealloc,allocate_or_reallocate_memory_00103449
3,xmalloc.cold,extract_file_path_00102cbc
4,get_archive_member_name,extract_file_path_001029a5
5,process_archive,process_archive_0010358d
6,main,parse_and_process_elf_file_00103bf0
