layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000110
0,frame_dummy,concatenate_64_bit_values_08000134
0,__subdf3,calculate_bitwise_operation_08000158
0,__aeabi_dadd,calculate_sum_0800015c
0,__floatunsidf,resize_value_080003d4
0,__aeabi_i2d,calculate_result_080003f4
0,__aeabi_f2d,decode_value_08000418
0,FUN_080006a4,calculate_xor_shift_080006a4
0,FUN_0800088a,calculate_result_0800088a
0,__nedf2,check_equality_and_comparison_080008fc
0,__truncdfsf2,calculate_floating_point_080009fc
0,__aeabi_fsub,perform_arithmetic_08000aa4
0,__addsf3,calculate_floating_point_08000aa8
0,__floatunsisf,calculate_hash_08000c08
0,__floatsisf,calculate_modified_value_08000c10
0,__aeabi_fmul,calculate_floating_point_08000cb8
0,__aeabi_fdiv,calculate_float_08000e20
0,__cmpsf2,calculate_result_08000f68
0,__fixunssfsi,check_number_validity_08001044
0,memcpy,copy_memory_08001084
0,__unorddf2,check_conditions_08001170
0,__aeabi_d2iz,calculate_value_0800119c
0,__udivmoddi4,calculate_remainder_and_quotient_0800121c
0,HAL_IncTick,increase_global_counter_0800157c
0,HAL_GetTick,get_dat_value_080015a0
0,NVIC_SetPriorityGrouping,set_register_bits_080015b4
0,NVIC_GetPriorityGrouping,get_shifted_bits_080015fc
0,NVIC_SetPriority,write_byte_to_memory_08001618
0,NVIC_EncodePriority,apply_bit_mask_0800166c
0,HAL_SYSTICK_CLKSourceConfig,update_peripheral_configuration_0800177c
0,HAL_GPIO_Init,update_bitmask_080017c4
0,HAL_GPIO_WritePin,set_param_to_value_08001a80
0,I2C_IsAcknowledgeFailed,check_flagged_bit_08002d3c
0,HAL_RCC_GetSysClockFreq,calculate_time_delay_08003440
0,HAL_RCC_GetHCLKFreq,get_global_data_08003504
0,RCC_Delay,delay_function_08003568
0,HAL_TIM_Base_Start_IT,set_bit_in_array_0800360c
0,TIM_Base_SetConfig,update_memory_08003c94
0,TIM_OC1_SetConfig,update_parameters_08003d60
0,TIM_OC2_SetConfig,update_configuration_08003e38
0,TIM_OC3_SetConfig,update_config_08003f18
0,TIM_OC4_SetConfig,update_data_08003ff8
0,TIM_TI1_ConfigInputStage,update_memory_and_value_080040a0
0,TIM_TI2_ConfigInputStage,update_flags_08004104
0,TIM_ITRx_SetConfig,update_memory_value_0800416a
0,TIM_ETR_SetConfig,update_parameter_080041a8
0,TIM_CCxChannelCmd,update_bit_080041ea
0,HAL_TIMEx_ConfigBreakDeadTime,update_data_0800422e
0,HAL_TIMEx_MasterConfigSynchronization,update_parameter_080042de
0,aflCall,send_software_interrupt_08004e6c
0,_Error_Handler,infinite_loop_08005674
0,SystemInit,initialize_memory_08005780
0,__errno,get_data_value_08005d14
0,__libc_init_array,execute_functions_08005d20
0,memset,memset_08005d68
0,sprintf,initialize_memory_08005dfc
0,strlen,calculate_leading_zeros_08005e40
0,_localeconv_r,get_offset_value_08008ad4
0,memchr,extract_data_0800901c
0,__malloc_lock,initialize_data_080090a8
0,__malloc_unlock,initialize_data_structures_080090b4
0,_Bfree,update_pointer_0800910c
0,__hi0bits,count_leading_zeros_080091a4
0,__lo0bits,count_trailing_zeros_080091e4
0,__mcmp,compare_arrays_080094f8
0,strncpy,copy_string_08009768
0,__register_exitproc,update_data_080098c0
0,memmove,copy_and_extend_memory_08009a18
1,__muldf3,calculate_shifted_multiply_080004c8
1,__divdf3,calculate_result_0800071c
1,__aeabi_cdcmpeq,execute_with_comparison_check_08000988
1,__aeabi_cfcmpeq,concatenate_and_return_08000fd0
1,__aeabi_uldivmod,calculate_result_080011ec
1,SysTick_Config,check_and_update_memory_080016d0
1,HAL_NVIC_SetPriorityGrouping,configure_register_bits_08001714
1,HAL_NVIC_SetPriority,write_shifted_bits_to_memory_0800172a
1,I2C_WaitOnMasterAddressFlagUntilTimeout,check_and_modify_data_08002ad8
1,I2C_WaitOnTXEFlagUntilTimeout,check_flagged_bit_and_update_parameters_08002bb4
1,I2C_WaitOnBTFFlagUntilTimeout,check_and_update_data_08002c2e
1,I2C_WaitOnRXNEFlagUntilTimeout,check_conditions_08002ca8
1,HAL_RCC_OscConfig,check_and_control_feature_08002d98
1,HAL_RCC_GetPCLK1Freq,shifted_global_data_08003518
1,HAL_RCC_GetPCLK2Freq,get_shifted_value_08003540
1,HAL_TIM_Base_Init,check_and_update_param_080035a4
1,HAL_TIM_PWM_Init,validate_and_update_memory_08003640
1,HAL_TIM_PWM_Start,update_flags_080036a8
1,HAL_TIM_PWM_ConfigChannel,update_configuration_08003908
1,HAL_TIM_ConfigClockSource,process_operation_08003a94
1,HAL_UART_Transmit,process_data_08004436
1,mpu6050_update,update_values_08004ae0
1,startForkserver,check_and_send_interrupt_08004e74
1,_get_ms_tick,get_data_value_08004f2c
1,flush_strbuf,initialize_memory_08004f60
1,MX_GPIO_Init,update_bitmask_and_set_param_080055f4
1,HAL_TIM_MspPostInit,update_bitmask_if_param_equals_08005680
1,_sbrk,allocate_memory_08005728
1,quorem,calculate_divide_and_subtract_080078c0
2,__aeabi_cdrcmple,execute_comparison_check_08000978
2,__aeabi_dcmpeq,check_execution_result_08000998
2,__aeabi_dcmplt,is_null_character_present_080009ac
2,__aeabi_dcmple,check_comparison_result_080009c0
2,__aeabi_cfrcmple,concatenate_and_return_08000fc8
2,__aeabi_fcmplt,is_null_character_present_08000ff4
2,HAL_SYSTICK_Config,update_memory_08001762
2,HAL_I2C_Init,calculate_threshold_08001ab0
2,I2C_RequestMemoryWrite,update_data_08002640
2,I2C_RequestMemoryRead,process_input_data_080027f4
2,UART_SetConfig,calculate_and_set_values_080046ec
2,uart_print,process_and_store_data_08004f3c
2,MX_TIM1_Init,initialize_system_080053b0
2,MX_TIM2_Init,initialize_parameters_08005500
2,frexp,calculate_shifted_multiply_080096e0
2,_sbrk_r,allocate_memory_and_check_08009744
3,__aeabi_dcmpge,check_comparison_080009d4
3,__aeabi_dcmpgt,is_null_check_080009e8
3,__aeabi_fcmpgt,check_if_concatenated_string_is_empty_08001030
3,HAL_InitTick,update_memory_function_0800151c
3,HAL_I2C_Mem_Write,process_data_08001ccc
3,HAL_I2C_Mem_Read,process_data_08001f6c
3,HAL_UART_Init,initialize_data_structure_0800438a
3,MX_I2C1_Init,initialize_data_08005348
3,_malloc_trim_r,initialize_and_allocate_memory_0800884c
4,HAL_Init,initialize_hardware_080014f0
4,HAL_RCC_ClockConfig,update_memory_usage_08003260
4,_i2c_write_reg,process_data_from_binary_08004ea4
4,_i2c_read_reg,process_data_08004ee8
4,MX_USART1_UART_Init,initialize_data_structure_08005598
4,atan,calculate_result_080059f0
4,_free_r,initialize_data_structures_080088ec
5,SystemClock_Config,initialize_system_080052a0
5,atan2,calculate_result_thunk_08005838
5,__ieee754_atan2,calculate_result_08005838
5,_malloc_r,allocate_and_initialize_memory_08008af8
6,mpu6050_calc_pitch,calculate_result_08004bd8
6,mpu6050_calc_acc_pitch_roll,calculate_shifted_multiply_08004d78
6,_calloc_r,allocate_and_initialize_memory_08009980
6,_realloc_r,improved_reallocate_memory_08009adc
7,mpu6050_calibrate,calculate_shifted_multiply_080049cc
7,HAL_TIM_PeriodElapsedCallback,update_and_calculate_result_08004f78
7,_Balloc,allocate_and_return_memory_080090c0
7,__ssprint_r,extend_copy_data_080097cc
8,HAL_SYSTICK_IRQHandler,update_and_calculate_result_080017b4
8,HAL_TIM_IRQHandler,process_data_080036f8
8,mpu6050_init,initialize_data_0800491c
8,__multadd,multiply_and_sum_08009120
8,__i2b,initialize_memory_08009244
8,__multiply,initialize_memory_08009258
8,__lshift,decompile_and_allocate_memory_08009444
8,__mdiff,compare_arrays_08009530
8,__d2b,allocate_and_return_memory_08009630
9,main,initialize_system_08005224
9,SysTick_Handler,increment_global_counter_and_update_result_08005704
9,TIM2_IRQHandler,initialize_data_processing_08005714
9,__pow5mult,perform_operation_080093a4
10,_dtoa_r,decompiled_function_080079e8
