layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_080001ac
0,memchr,find_byte_sequence_08000230
0,__udivmoddi4,div_mul_remainder_08000300
0,aflCall,call_software_interrupt_080005e0
0,init,initialize_parameters_08004364
0,calcCRC,calculate_crc_08000728
0,buildException,copy_byte_and_toggle_flag_080008cc
0,HAL_IncTick,update_data_08000e18
0,HAL_GetTick,get_dat_value_08000e30
0,HAL_NVIC_SetPriorityGrouping,update_data_register_08000e3c
0,HAL_NVIC_SetPriority,apply_mask_08000e60
0,HAL_NVIC_EnableIRQ,set_bit_in_array_08000ec4
0,HAL_SYSTICK_Config,initialize_param_08000ee0
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_array_at_index_08000f0c
0,HAL_SYSTICK_CLKSourceConfig,update_flag_based_on_param_08000f2c
0,HAL_SYSTICK_IRQHandler,initialize_08000f4e
0,HAL_DAC_Stop,clear_bit_and_set_flag_08000f72
0,HAL_DMA_Abort_IT,update_param_08000f8c
0,HAL_GPIO_Init,update_registers_08000fb4
0,HAL_GPIO_WritePin,set_param_value_08001198
0,I2C_Master_SB,process_param_080011c0
0,I2C_Master_ADD10,set_uint_value_0800124a
0,I2C_Master_ADDR,set_flags_based_on_conditions_08001256
0,I2C_SlaveTransmit_BTF,update_byte_value_08001420
0,I2C_SlaveReceive_BTF,update_array_element_08001440
0,HAL_I2C_Slave_Sequential_Transmit_IT,validate_input_08001460
0,HAL_I2C_Slave_Sequential_Receive_IT,process_params_080014ec
0,HAL_I2C_EnableListen_IT,modify_values_08001578
0,I2C_SlaveTransmit_TXE,extract_byte_and_process_080015bc
0,I2C_SlaveReceive_RXNE,update_data_0800160e
0,I2C_MasterTransmit_TXE,process_input_0800171a
0,I2C_MasterTransmit_BTF,process_input_08001864
0,I2C_MasterReceive_RXNE,process_string_08001904
0,I2C_MasterReceive_BTF,process_param_080019a0
0,HAL_RCC_GetHCLKFreq,get_global_value_080025e0
0,TIM_CCxChannelCmd,update_bit_at_index_08002848
0,TIM_CCxNChannelCmd,update_bitfield_080028d4
0,UART_EndRxTransfer,clear_bits_08002940
0,UART_Transmit_IT,process_param_0800295c
