layer,original,predicted
0,__do_global_dtors_aux,initialize_data_08000188
0,frame_dummy,concatenate_values_080001ac
0,coolant_stop,execute_initialization_08000210
0,select_plane,initialize_parameters_08000478
0,step_wr,update_memory_value_080052ac
0,dirn_wr,update_register_080052dc
0,limits_init,update_flag_based_on_condition_0800192c
0,next_block_index,increment_and_limit_08002870
0,prev_block_index,decrement_and_default_08002896
0,plan_get_current_block,get_data_pointer_08002f74
0,plan_check_full_buffer,check_equality_08002fac
0,plan_set_current_position,set_parameters_080035ec
0,protocol_reset_line_buffer,initialize_data_08003980
0,spindle_stop,initialize_function_08005250
0,iterate_trapezoid_cycle_counter,accumulate_and_check_08005360
0,st_feed_hold,update_data_state_0800587c
0,aflCall,execute_system_call_0800597c
0,HAL_DeInit,initialize_data_080059f8
0,HAL_IncTick,increment_counter_08005a68
0,HAL_GetTick,retrieve_data_08005a84
0,NVIC_SetPriority,write_value_to_memory_08006b00
0,HAL_RCC_GetSysClockFreq,calculate_clock_speed_080064ec
0,NVIC_SetPriorityGrouping,configure_hardware_08006950
0,NVIC_GetPriorityGrouping,extracted_bits_from_register_08006998
0,NVIC_EnableIRQ,set_bit_080079e0
0,NVIC_DisableIRQ,set_bit_080069e4
0,NVIC_GetPendingIRQ,check_bit_08006a18
0,NVIC_SetPendingIRQ,set_bit_in_array_08006a58
0,NVIC_ClearPendingIRQ,set_bit_08006a8c
0,NVIC_GetActive,check_bit_set_08006ac0
0,NVIC_GetPriority,extract_byte_08006b54
0,NVIC_EncodePriority,apply_mask_and_shift_08006ba0
0,NVIC_DecodePriority,extract_bits_08006c04
0,NVIC_SystemReset,infinite_loop_08006c70
0,HAL_GPIO_Init,update_registers_08006e88
0,HAL_GPIO_WritePin,update_param_0800733e
0,HAL_GPIO_EXTI_IRQHandler,update_flag_if_set_0800738e
0,gpio_clr,set_bit_in_memory_080073d4
0,gpio_set,update_memory_value_08007402
0,Error_Handler,run_infinite_loop_08007430
0,SystemInit,initialize_memory_0800756c
0,gpio_toggle,update_bit_in_memory_080076c8
0,gpio_rd,check_bit_value_08007854
0,debounce_rd,calculate_sum_080078f4
0,enable_tim_clock,update_flag_08007a10
0,step_isr_enable,update_flag_bits_08007b70
0,step_isr_disable,clear_bits_08007bc2
0,set_step_period,update_minimum_value_08007bf0
0,set_step_pulse_delay,set_param_to_global_variable_08007c40
0,set_step_pulse_time,set_data_to_global_variable_08007c5e
0,g540_timer_start,set_flags_08007da8
0,usart_putc,wait_for_flag_and_set_08007e1c
0,usart_tstc,is_bit_set_08007e58
0,usart_getc,get_lowest_byte_08007e84
0,enable_usart_clock,set_flags_08007ea4
0,__subdf3,perform_arithmetic_operation_080082d0
0,__aeabi_dadd,optimized_function_080082d4
0,__floatunsidf,reverse_bits_0800854c
0,__aeabi_i2d,bitwise_shift_and_concat_0800856c
0,__aeabi_f2d,reverse_bits_08008590
0,FUN_0800881c,calculate_bitwise_xor_0800881c
0,FUN_08008a02,binary_to_float_08008a02
0,__nedf2,check_params_and_return_08008a74
0,__unorddf2,check_conditions_08008b74
0,__aeabi_d2iz,calculate_shifted_value_08008ba0
0,__aeabi_d2uiz,validate_input_08008bf0
0,__truncdfsf2,calculate_floating_point_value_08008c30
0,__aeabi_fsub,calculate_float_08008cd8
0,__addsf3,calculate_float_08008cdc
0,__floatunsisf,calculate_value_08008e3c
0,__floatsisf,calculate_modified_param_08008e44
0,__aeabi_fmul,calculate_floating_point_value_08008eec
0,__aeabi_fdiv,calculate_floating_point_08009054
0,__cmpsf2,calculate_result_0800919c
0,__aeabi_f2iz,clamp_and_shift_08009278
0,finite,truncate_and_shift_0800b2d4
0,matherr,initialize_0800b2e0
0,__errno,get_global_data_0800b3dc
0,__libc_init_array,execute_multiple_functions_0800b3e8
0,memset,copy_data_0800b430
0,__register_exitproc,update_data_0800b524
1,coolant_init,initialize_080001f8
1,get_current_usecs,calculate_data_08000268
1,eeprom_init,initialize_data_080002f0
1,gc_set_current_position,calculate_and_store_floating_point_values_080004fc
1,estimate_acceleration_distance,calculate_result_080028bc
1,intersection_distance,calculate_result_08002908
1,plan_reset_buffer,update_data_08002ef0
1,plan_discard_current_block,update_if_not_equal_08002f40
1,spindle_init,initialize_program_08005238
1,set_step_events_per_minute,calculate_minimum_value_08005324
1,step_pulse_isr,update_memory_value_08005760
1,step_delay_isr,update_memory_value_08005778
1,st_wake_up,initialize_data_08005790
1,st_go_idle,initialize_bits_and_check_conditions_080057e4
1,startForkserver,execute_system_call_if_dat_is_zero_08005984
1,HAL_Delay,determine_ending_value_08005a98
1,SysTick_Config,check_and_initialize_memory_08006c9c
1,HAL_RCC_OscConfig,check_conditions_08005cec
1,HAL_RCC_MCOConfig,update_registers_0800640c
1,HAL_RCC_GetHCLKFreq,calculate_and_set_clock_speed_08006628
1,HAL_NVIC_SetPriorityGrouping,initialize_hardware_08006ce0
1,HAL_NVIC_SetPriority,write_extracted_value_to_memory_08006cf6
1,HAL_NVIC_EnableIRQ,set_bit_08006d2e
1,HAL_NVIC_DisableIRQ,set_bit_in_memory_08006d4a
1,HAL_NVIC_SystemReset,start_infinite_loop_08006d66
1,HAL_NVIC_GetPriorityGrouping,extracted_bits_from_register_08006d8a
1,HAL_NVIC_GetPriority,extract_and_extracted_bits_08006d98
1,HAL_NVIC_SetPendingIRQ,set_bit_in_array_08006dc4
1,HAL_NVIC_GetPendingIRQ,bit_check_08006de0
1,HAL_NVIC_ClearPendingIRQ,set_bit_08006dfe
1,HAL_NVIC_GetActive,check_bit_set_08006e1a
1,gpio_init,update_registers_and_params_0800778c
1,debounce_input,calculate_bit_mask_08007884
1,debounce_init,copy_data_and_update_flag_080079c0
1,g540_timer_init,initialize_registers_08007d08
1,serial_write,wait_for_and_set_flag_08008250
1,__io_putchar,wait_for_flag_and_set_0800826a
1,__muldf3,calculate_improved_result_08008640
1,__divdf3,calculate_float_08008894
1,__aeabi_cdcmpeq,validate_and_return_08008b00
1,__aeabi_cfcmpeq,concatenate_params_08009204
1,lround,calculate_shifted_product_080095b8
1,round,convert_float_to_double_08009654
1,trunc,calculate_shifted_value_08009798
2,_delay_ms,determine_ending_value_080002a0
2,_delay_us,find_matching_value_080002b6
2,eeprom_get_char,get_data_entry_08000310
2,eeprom_put_char,store_data_08000340
2,to_millimeters,calculate_0800056c
2,mc_reset,initialize_and_check_conditions_080025e8
2,sys_sync_current_position,initialize_and_calculate_floating_point_values_0800283a
2,plan_init,initialize_data_08002f24
2,printString,process_string_0800369c
2,printPgmString,wait_for_and_set_flag_080036c6
2,print_base2,set_bits_based_on_param_080036f0
2,print_uint32_base10,convert_integer_to_ascii_08003778
2,step_period_isr,update_and_calculate_minimum_080053a0
2,st_reset,initialize_data_08005814
2,st_init,initialize_program_0800583c
2,st_cycle_start,initialize_if_data_mode_0800585c
2,HAL_RCC_ClockConfig,initialize_and_check_clock_0800618c
2,HAL_RCC_GetPCLK1Freq,calculate_clock_speed_08006680
2,HAL_RCC_GetPCLK2Freq,calculate_adjusted_clock_speed_080066cc
2,HAL_SYSTICK_Config,initialize_memory_check_08006d72
2,enable_tim_interrupt,extracted_value_handler_08007a70
2,__aeabi_cdrcmple,validate_and_return_08008af0
2,__aeabi_dcmpeq,validate_and_return_08008b10
2,__aeabi_dcmplt,is_null_terminated_08008b24
2,__aeabi_cfrcmple,concatenate_params_080091fc
2,__aeabi_fcmpeq,check_concatenation_result_08009214
2,__aeabi_fcmplt,check_string_termination_08009228
2,__aeabi_fcmple,check_concatenation_result_0800923c
2,__ieee754_sqrt,calculate_result_0800a1bc
2,__kernel_cos,calculate_improved_value_0800a348
2,__kernel_sin,calculate_improved_value_0800adf0
2,scalbn,calculate_result_with_conditions_0800b2e8
3,memcpy_to_eeprom_with_checksum,process_data_08000374
3,memcpy_from_eeprom_with_checksum,check_data_equality_080003ec
3,limits_isr,initialize_and_check_conditions_0800195c
3,read_float,parse_integer_and_store_08002638
3,print_uint8_base2,set_bits_based_on_param_08003740
3,print_uint16_base2,set_bits_based_on_param_0800375c
3,printInteger,convert_and_print_integer_080037fc
3,printFloat,convert_integer_to_float_08003826
3,buttons_isr,process_param_08003a18
3,report_status_message,display_error_message_08004030
3,report_alarm_message,print_alarm_message_08004148
3,report_feedback_message,display_status_message_080041a0
3,report_init_message,display_grbl_version_08004228
3,report_grbl_help,initialize_menu_options_0800423c
3,serial_rx_hook,check_and_set_flags_08005900
3,HAL_Init,initialize_program_080059b4
3,SystemClock_Config,initialize_and_check_system_08007436
3,step_timer_init,initialize_data_08007ad0
3,TIM2_IRQHandler,update_memory_values_08007c7c
3,set_baud_rate,calculate_clock_speed_08007f54
3,__aeabi_dcmpge,check_for_zero_flags_08008b4c
3,__aeabi_dcmpgt,check_if_string_is_empty_08008b60
3,__aeabi_fcmpge,concatenate_params_and_check_08009250
3,__aeabi_fcmpgt,is_null_terminated_string_08009264
3,sqrt,process_binary_data_080098d0
3,__ieee754_hypot,calculate_final_result_08009b24
4,next_statement,parse_and_validate_character_0800184c
4,max_allowable_speed,calculate_modified_floating_point_value_08002978
4,protocol_init,initialize_and_display_grbl_version_080039a0
4,report_grbl_settings,set_config_parameters_08004250
4,report_gcode_modes,print_flag_and_convert_values_080046d0
4,report_startup_line,initialize_and_process_data_08004900
4,report_realtime_status,update_status_and_position_08004940
