layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_000800f4
0,Servo,update_param_000805a8
0,write,update_parameter_value_000812b8
0,PIO_SetPeripheral,update_parameter_000809be
0,PIO_SetInput,update_parameter_values_000809e4
0,PIO_SetOutput,set_parameters_00080a0a
0,PIO_GetOutputDataStatus,check_mask_00080a94
0,pmc_enable_periph_clk,check_bit_and_set_00080aa8
0,TC_SetRA,update_memory_value_00080b90
0,SystemInit,initialize_memory_00080b98
0,adc_init,calculate_output_value_00080c98
0,adc_configure_trigger,update_parameters_00080d30
0,adc_configure_timing,set_parameter_00080d3e
0,adc_disable_channel,set_bit_00080d58
0,adc_disable_all_channel,initialize_data_00080d62
0,adc_disable_interrupt,set_param_value_00080d6a
0,__false,initialize_system_00080e80
0,_sbrk,calculate_sum_00080e88
0,_close,FUNC_00080eaa
0,_fstat,initialize_memory_00080eb0
0,_isatty,check_status_00080eba
0,_lseek,initialize_00080ebe
0,_read,initialize_00080ec2
0,_write,process_data_00080ec8
0,_getpid,get_default_value_00080efe
0,millis,get_constant_value_thunk_000816d8
0,tickReset,execute_if_rel_info_is_zero_00081190
0,store_char,update_and_store_value_000811ca
0,available,calculate_difference_00081248
0,read,get_next_byte_00081276
0,UARTClass,initialize_param_array_00081348
0,map,calculate_output_0008145c
0,toInt,parse_integer_000815de
0,_watchdogDefaultSetup,initialize_data_variable_00081618
0,countPulseASM,check_bit_pattern_00081684
0,GetTickCount,get_data_000816d8
0,__aeabi_atexit,update_relocation_entry_000816ec
0,__libc_init_array,execute_function_set_00081778
0,memcpy,copy_memory_00081d48
0,memmove,reverse_copy_00081e34
0,memset,fill_memory_00081f00
0,strcmp,compare_uint_arrays_00082390
0,strcpy,copy_string_000825cc
0,strlen,count_leading_zeros_00082688
0,__locale_charset,get_memory_address_00084004
0,__locale_mb_cur_max,get_relocation_offset_0008400c
0,memchr,find_occurrence_000840f8
0,_getpid_r,get_error_code_thunk_00080efe
0,__ascii_wctomb,convert_character_to_byte_0008439c
0,__divdi3,division_algorithm_000845c0
0,__udivdi3,division_with_carry_00084860
1,serialEventRun,check_and_execute_functions_00080970
1,PIO_Configure,update_parameter_00080a30
1,RingBuffer,initialize_memory_000811b0
1,timedRead,calculate_and_check_value_000811e8
1,USARTClass,initialize_and_set_param_array_00081438
1,equals,check_array_000815b8
1,pulseIn,calculate_value_00081624
1,_sbrk_r,calculate_and_assign_sum_0008236c
1,__sinit,initialize_data_structures_00083888
1,raise,process_parameter_000841e4
1,_wcrtomb_r,execute_relocation_0008434c
1,_fstat_r,initialize_memory_and_check_value_00084494
1,_isatty_r,check_and_update_status_000844bc
1,_lseek_r,initialize_and_check_result_000844e0
1,_read_r,initialize_and_check_00084508
1,__gnu_ldivmod_helper,calculate_difference_0008455c
1,__gnu_uldivmod_helper,subtract_and_adjust_0008458c
2,straightAndStop,calculate_output_00080164
2,_GLOBAL__sub_I_g_APinDescription,initialize_and_set_memory_0008089c
2,pinMode,update_parameter_00080f0c
2,printNumber,convert_to_base_000810fc
2,_malloc_trim_r,relocate_and_assign_sum_00083a74
2,__sread,update_and_check_value_00084220
2,__swrite,process_data_00084244
2,__sseek,initialize_and_update_flags_0008427c
2,__aeabi_uldivmod,check_params_00084530
3,digitalWrite,update_parameter_00081014
3,print,convert_base_with_parameters_thunk_0008113a
3,_free_r,relocate_and_assign_sum_00083b10
4,Servo_Handler,update_parameter_value_0008044c
4,println,add_processed_data_0008117a
4,free,relocate_and_assign_sum_00081800
4,_malloc_r,allocate_and_link_memory_00081810
4,_fflush_r,process_function_00083850
5,~String,relocate_and_assign_sum_00081472
5,invalidate,reset_and_clear_variables_00081480
5,move,copy_and_replace_0008151c
5,malloc,allocate_and_link_memory_000817f0
5,_realloc_r,allocate_and_link_memory_00081fac
5,__smakebuf_r,initialize_memory_and_check_value_00084018
5,fclose,process_and_relocate_data_00084484
6,operator=,check_and_copy_if_different_00081560
6,realloc,allocate_and_link_memory_00081f9c
6,__swsetup_r,process_binary_function_0008356c
7,changeBuffer,allocate_and_link_memory_00081496
7,__sfvwrite_r,process_data_00083ca8
7,__swbuf_r,process_data_000842a4
8,reserve,allocate_and_link_memory_if_needed_000814ae
8,_fputwc_r,process_data_000839b4
9,copy,allocate_and_copy_string_000814d0
9,__sprint_r.part.0,process_data_00082824
10,String,initialize_param_array_000814f6
10,concat,update_memory_and_copy_string_0008159e
11,readStringUntil,process_param_values_00081214
12,loop,control_system_00080250
13,fiprintf,update_function_00081750
13,iprintf,execute_function_000817c8
13,__sbprintf,process_and_verify_data_000834f0
14,_exit,exit_with_status_message_00080eec
14,_vfiprintf_r,process_formatted_string_0008289c
15,abort,initialize_memory_000836ec
16,__assert_func,assertion_failure_000816f8
17,TC_Configure,initialize_channel_00080b2c
18,_initISR,initialize_and_start_channel_000803fc
19,attach,update_parameter_000806a0
20,setup,initialize_and_calculate_000801e0
21,main,run_control_system_000815ec
