layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_0800010c
0,strlen,determine_string_length_08000178
0,__subdf3,perform_arithmetic_operation_08000190
0,__aeabi_dadd,calculate_diff_08000194
0,__floatunsidf,reverse_bits_0800040c
0,__floatsidf,extend_unsigned_number_0800042c
0,FUN_080006d4,calculate_shifted_result_080006d4
0,FUN_080008ba,calculate_double_080008ba
0,__eqdf2,check_params_and_conditions_0800092c
0,__unorddf2,check_parameters_08000a2c
0,__fixdfsi,calculate_signed_division_08000a58
0,__fixunsdfsi,check_division_feasibility_08000aa8
0,aflCall,execute_system_call_08000ae8
0,setRowOffsets,set_parameters_08001294
0,init,initialize_parameters_08005a44
0,HAL_IncTick,addition_operation_08001cac
0,HAL_GetTick,get_data_08001cc4
0,HAL_ADC_GetValue,get_value_from_offset_08001e40
0,HAL_ADC_ConfigChannel,update_values_08001e48
0,HAL_ADC_GetState,get_pointer_value_08001f80
0,HAL_NVIC_SetPriorityGrouping,update_parameter_08002470
0,HAL_NVIC_SetPriority,update_memory_08002494
0,HAL_NVIC_EnableIRQ,set_bit_080024f8
0,HAL_SYSTICK_Config,validate_input_08002514
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_array_08002540
0,HAL_SYSTICK_CLKSourceConfig,update_configuration_08002560
0,HAL_SYSTICK_IRQHandler,execute_initialization_08002582
0,HAL_DMA_Abort_IT,initialize_data_0800258c
0,HAL_GPIO_Init,update_configuration_08002624
0,HAL_GPIO_ReadPin,check_bit_flag_08002810
0,HAL_GPIO_WritePin,set_value_0800281e
0,I2C_Master_SB,update_flags_based_on_criteria_08002848
0,I2C_Master_ADD10,set_parameter_value_080028d2
0,I2C_Master_ADDR,update_flags_080028de
0,I2C_SlaveTransmit_BTF,update_value_08002ab8
0,I2C_SlaveReceive_BTF,update_array_element_08002ad8
0,HAL_I2C_Slave_Sequential_Transmit_IT,process_params_08002af8
0,HAL_I2C_Slave_Sequential_Receive_IT,set_flag_and_values_08002b84
0,HAL_I2C_EnableListen_IT,initialize_data_08002c10
0,I2C_SlaveTransmit_TXE,process_data_08002c54
0,I2C_SlaveReceive_RXNE,process_data_08002ca6
0,I2C_MasterTransmit_TXE,process_parameter_08002db2
0,I2C_MasterTransmit_BTF,process_input_08002efc
0,I2C_MasterReceive_RXNE,update_permissions_08002f9c
0,I2C_MasterReceive_BTF,update_flags_and_state_0800306c
0,RCC_Delay,delay_function_0800365c
0,HAL_RCC_GetSysClockFreq,calculate_delay_08003a68
0,HAL_RCC_GetHCLKFreq,get_data_value_08003c44
0,TIM_CCxChannelCmd,update_bit_08004092
0,TIM_CCxNChannelCmd,update_value_08004110
0,UART_EndRxTransfer,clear_bits_and_set_flag_0800417c
0,UART_Transmit_IT,process_binary_data_08004198
0,HAL_UART_Transmit_IT,validate_input_0800455a
0,HAL_UART_Receive_IT,validate_input_080045a2
0,HAL_UART_GetState,combine_bytes_080047e8
