layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000188
0,frame_dummy,combine_values_080001ac
0,coolant_stop,initialize_08000210
0,select_plane,initialize_data_08000478
0,step_wr,update_flags_080052ac
0,dirn_wr,update_register_080052dc
0,limits_init,update_flag_based_on_condition_0800192c
0,next_block_index,increment_and_limit_08002870
0,prev_block_index,increment_and_default_to18_08002896
0,plan_get_current_block,get_memory_location_08002f74
0,plan_check_full_buffer,are_data_equal_08002fac
0,plan_set_current_position,initialize_parameters_080035ec
0,protocol_reset_line_buffer,initialize_variables_08003980
0,spindle_stop,execute_initialization_08005250
0,iterate_trapezoid_cycle_counter,update_counter_and_check_threshold_08005360
0,st_feed_hold,update_status_0800587c
0,aflCall,perform_system_call_0800597c
0,HAL_DeInit,initialize_data_080059f8
0,HAL_IncTick,increment_counter_08005a68
0,HAL_GetTick,get_global_value_08005a84
0,NVIC_SetPriority,update_memory_08006b00
0,HAL_RCC_GetSysClockFreq,calculate_clock_frequency_080064ec
0,NVIC_SetPriorityGrouping,set_special_flags_08006950
0,NVIC_GetPriorityGrouping,get_bit_value_08006998
0,NVIC_EnableIRQ,set_bit_in_memory_080079e0
0,NVIC_DisableIRQ,set_bit_at_offset_080069e4
0,NVIC_GetPendingIRQ,check_bit_08006a18
0,NVIC_SetPendingIRQ,set_bit_value_08006a58
0,NVIC_ClearPendingIRQ,set_bit_in_pointer_array_08006a8c
0,NVIC_GetActive,check_bit_set_08006ac0
0,NVIC_GetPriority,extract_nibble_08006b54
0,NVIC_EncodePriority,bitwise_operation_08006ba0
0,NVIC_DecodePriority,extract_bits_08006c04
0,NVIC_SystemReset,wait_forever_08006c70
0,HAL_GPIO_Init,update_registers_08006e88
0,HAL_GPIO_WritePin,update_param_0800733e
0,HAL_GPIO_EXTI_IRQHandler,update_data_and_call_function_0800738e
0,gpio_clr,set_bit_in_memory_080073d4
0,gpio_set,set_bit_in_memory_08007402
0,Error_Handler,infinite_loop_08007430
0,SystemInit,initialize_device_0800756c
0,gpio_toggle,update_bit_in_memory_080076c8
0,gpio_rd,get_bit_from_memory_08007854
0,debounce_rd,calculate_sum_080078f4
0,enable_tim_clock,update_flags_08007a10
0,step_isr_enable,update_flags_08007b70
0,step_isr_disable,clear_flags_08007bc2
0,set_step_period,update_parameter_and_min_value_08007bf0
0,set_step_pulse_delay,set_config_parameter_08007c40
0,set_step_pulse_time,initialize_data_08007c5e
0,g540_timer_start,set_bits_in_registers_08007da8
0,usart_putc,wait_until_flag_is_set_08007e1c
0,usart_tstc,check_flag_set_08007e58
0,usart_getc,get_lowest_byte_08007e84
0,enable_usart_clock,update_memory_protection_08007ea4
0,__subdf3,reverse_bits_080082d0
0,__aeabi_dadd,calculate_double_precision_080082d4
0,__floatunsidf,extracted_function_0800854c
0,__aeabi_i2d,bitwise_rotate_left_0800856c
0,__aeabi_f2d,reverse_bits_08008590
0,FUN_0800881c,calculate_xored_bits_0800881c
0,FUN_08008a02,calculate_floating_point_08008a02
0,__nedf2,check_params_equality_08008a74
0,__unorddf2,check_valid_params_08008b74
0,__aeabi_d2iz,calculate_value_08008ba0
0,__aeabi_d2uiz,convert_to_unsigned_08008bf0
