layer,original,predicted
0,setTx,getByteFromTableAndWriteToMemory_08008d18
0,HAL_RCC_GetSysClockFreq,calculate_result_08005840
0,HAL_NVIC_SetPriorityGrouping,updateValue_08003f0c
0,set_pin_configured,set_bit_at_index_08006b3e
0,get_pin_id,count_bits_set_08008f3c
0,TIM_CCxNChannelCmd,set_bit_08006420
0,HAL_UART_GetState,combine_bytes_08006b1c
0,TwoWire,initialize_array_0800291c
0,getPinState,get_value_at_offset_08002fba
0,I2C_Master_ADD10,set_param_value_from_index_08004396
0,I2C_SlaveReceive_RXNE,process_data_08004a76
0,_isatty,get_one_08008850
0,I2C_MasterReceive_RXNE,process_input_08004d6c
0,HAL_I2C_GetError,get_offset_from_param_08005430
0,disableI2CPins,initializeData_080005e0
0,HAL_ADC_MspDeInit,update_flags_08006d24
0,memcpy,copy_data_to_buffer_080091b0
0,IPAddress,set_values_for_object_08008df8
0,bufferDataAtPosition,update_data_at_index_if_larger_than_current_08003376
0,strlen,find_end_of_string_08000178
0,_exit,wait_forever_08008868
0,I2C_Master_SB,set_value_based_on_conditions_0800430c
0,strstr,find_substring_080099a4
0,get_GPIO_Port,get_data_at_index_08006b7c
0,aflCall,trigger_software_interrupt_08000188
0,FirmataMarshaller,initialize_to_zero_0800314e
0,TIM_OC4_SetConfig,update_values_08005dac
0,setRx,set_value_based_on_index_08008d00
0,_sbrk,calculateOffset_08008804
0,UART_EndRxTransfer,clear_bit_flags_080064b0
0,HAL_DMA_Abort_IT,set_mode_08004050
0,pinmap_merge_peripheral,find_nonzero_value_080073ae
0,I2C_SlaveReceive_BTF,write_byte_to_buffer_0800459c
0,UART_Transmit_IT,process_data_080064cc
0,writeMicroseconds,calculate_value_at_index_0800267c
0,uart_index,find_index_080086e8
0,HAL_SYSTICK_Config,validate_input_08003fd8
0,init,initialize_struct_08008c20
0,_Error_Handler,wait_forever_080073e8
0,pinNametoDigitalPin,check_param_080036ac
0,pinmap_find_pin,find_character_index_08007332
0,HAL_UART_Transmit_IT,validate_input_0800688e
0,TIM_Base_SetConfig,update_data_08005fe8
0,setPinMode,check_and_set_value_08002fa8
0,_kill,set_pointer_value_to_22_0800886c
0,_fstat,set_memory_permissions_08008846
0,map,calculate_new_value_08008ef4
0,HAL_I2C_Slave_Sequential_Receive_IT,set_data_08004954
0,_getpid,returnOne_0800887c
0,sendVersion,print_and_execute_functions_0800322c
0,getTimerCounter,get_data_from_offset_08007744
0,HAL_UART_Receive_IT,set_parameters_080068d6
0,memchr,find_char_in_string_08009f2c
0,_free_r,add_to_linked_list_080091d8
0,HAL_I2C_Master_Transmit_IT,process_data_08004728
0,HAL_I2C_GetState,get_value_at_offset_0800542a
0,memset,fill_array_with_value_080091c6
0,attached,get_byte_from_data_080026f8
0,FirmataParser,initialize_data_structure_080032bc
0,HAL_I2C_Slave_Sequential_Transmit_IT,validate_input_080048c8
0,timer_enable_clock,set_flags_08007438
0,pin_in_pinmap,is_param1_in_param2_0800738a
0,HAL_NVIC_DisableIRQ,setBitInArray_08003fb0
0,HAL_I2C_EnableListen_IT,set_flags_080049e0
0,pinmap_find_function,find_value_in_array_0800735a
0,strchr,find_char_in_string_08009938
0,I2C_SlaveTransmit_TXE,process_input_08004a24
0,_malloc_usable_size_r,calculate_new_index_0800a154
0,get_i2c_obj,subtract_four_from_value_08007f78
0,setTimerCounter,set_parameter_at_offset_0800774a
0,I2C_MasterTransmit_BTF,process_input_08004ccc
0,timer_disable_clock,update_registers_080074e0
0,HAL_RCC_GetHCLKFreq,get_value_from_pointer_08005a1c
0,I2C_MasterTransmit_TXE,process_input_08004b82
0,HAL_NVIC_SetPriority,set_bits_in_byte_08003f30
0,Servo,increment_and_set_08002580
0,I2C_SlaveTransmit_BTF,read_byte_from_buffer_0800457c
0,staticAnalogCallback,execute_function_if_initialized_08002c2c
0,attach,set_values_08003370
0,HAL_IncTick,updateValueBasedOnPointer_08003748
0,fiprintf,execute_func_with_params_and_stack_pointer_08009124
0,setPinState,set_value_at_index_08002fc2
0,HAL_ADC_GetState,get_value_at_offset_08003a1c
0,available,calculate_shift_amount_08008afa
0,__libc_init_array,execute_functions_08009148
0,_getpid_r,get_one_thunk_0800887c
0,HAL_GetTick,get_pointer_value_08003760
0,TIM_CCxChannelCmd,update_bits_08006262
0,get_timer_obj,subtract_four_from_value_08007718
0,HAL_ADC_ConfigChannel,set_config_080038e4
0,set_GPIO_Port_Clock,set_flag_08006bb8
0,HAL_SYSTICK_CLKSourceConfig,update_status_flag_08004024
0,HAL_RTC_AlarmAEventCallback,execute_code_if_not_null_080073c0
0,__cxa_atexit,calculate_result_if_data_not_null_08009108
0,SystemInit,set_flags_and_values_080073ec
0,isTimerActive,is_valid_input_08002400
0,is_pin_configured,get_bit_at_index_08006b28
0,reset_pin_configured,update_bit_08006b5c
0,pinmap_find_peripheral,find_value_in_array_08007306
0,TIM_OC2_SetConfig,set_params_080060c4
0,_read,return_zero_08008858
0,_printf_common,calculate_value_080095a8
0,I2C_Master_ADDR,process_input_080043a2
0,decodeByteStream,copy_bytes_with_bitshift_080033a8
0,TIM_OC1_SetConfig,update_flags_and_registers_08005cec
0,RCC_Delay,count_down_08005434
0,encodeByteStream,encode_message_0800307a
0,_close,get_error_code_08008840
0,HAL_I2C_Master_Receive_IT,process_input_080047f4
0,getPinMode,get_value_at_offset_from_ptr_08002fa0
0,beginTransmission,initialize_data_08002a30
