layer,original,predicted
0,__do_global_dtors_aux,set_flag_if_unset_0800010c
0,strlen,find_string_end_08000178
0,aflCall,send_software_interrupt_08000188
0,disableI2CPins,initialize_data_080005e0
0,isTimerActive,is_bit_set_08002400
0,Servo,set_byte_value_08002580
0,attach,set_parameters_08003370
0,writeMicroseconds,update_array_value_0800267c
0,attached,extracted_byte_080026f8
0,available,calculate_and_mask_08008afa
0,TwoWire,initialize_parameters_0800291c
0,beginTransmission,initialize_data_08002a30
0,staticAnalogCallback,execute_callback_08002c2c
0,getPinMode,get_specific_value_from_pointer_08002fa0
0,setPinMode,update_memory_value_08002fa8
0,getPinState,get_offset_value_08002fba
0,setPinState,write_param_to_memory_08002fc2
0,encodeByteStream,decode_and_process_0800307a
0,FirmataMarshaller,initialize_memory_0800314e
0,sendVersion,execute_function_0800322c
0,FirmataParser,initialize_params_080032bc
0,bufferDataAtPosition,update_data_08003376
0,decodeByteStream,copy_and_shift_bytes_080033a8
0,systemReset,reset_data_0800344a
0,init,initialize_parameters_08008c20
0,pinNametoDigitalPin,find_character_index_080036ac
0,HAL_IncTick,update_and_add_value_08003748
0,HAL_GetTick,get_global_data_08003760
0,HAL_ADC_GetValue,get_memory_address_080038dc
0,HAL_ADC_ConfigChannel,update_settings_080038e4
0,HAL_ADC_GetState,get_pointer_offset_08003a1c
0,HAL_NVIC_SetPriorityGrouping,update_value_08003f0c
0,HAL_NVIC_SetPriority,process_data_08003f30
0,HAL_NVIC_EnableIRQ,set_bit_value_08003f94
0,HAL_NVIC_DisableIRQ,set_bit_at_index_08003fb0
0,HAL_SYSTICK_Config,validate_input_08003fd8
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_memory_08004004
0,HAL_SYSTICK_CLKSourceConfig,set_flag_08004024
0,HAL_SYSTICK_IRQHandler,initialize_08004046
0,HAL_DMA_Abort_IT,set_dat_value_08004050
0,HAL_GPIO_Init,update_bits_080040e8
0,HAL_GPIO_ReadPin,check_bit_080042d4
0,HAL_GPIO_WritePin,set_scaled_value_080042e2
0,I2C_Master_SB,update_flag_value_0800430c
0,I2C_Master_ADD10,update_byte_value_08004396
0,I2C_Master_ADDR,update_flags_and_values_080043a2
0,I2C_SlaveTransmit_BTF,update_data_0800457c
0,I2C_SlaveReceive_BTF,update_and_decrement_value_0800459c
0,HAL_I2C_Master_Transmit_IT,validate_and_initialize_08004728
0,HAL_I2C_Master_Receive_IT,process_params_080047f4
0,HAL_I2C_Slave_Sequential_Transmit_IT,process_parameters_080048c8
0,HAL_I2C_Slave_Sequential_Receive_IT,validate_function_08004954
0,HAL_I2C_EnableListen_IT,initialize_pointer_080049e0
0,I2C_SlaveTransmit_TXE,process_data_08004a24
0,I2C_SlaveReceive_RXNE,update_data_08004a76
0,I2C_MasterTransmit_TXE,process_function_08004b82
0,I2C_MasterTransmit_BTF,process_parameter_08004ccc
0,I2C_MasterReceive_RXNE,process_data_08004d6c
0,I2C_MasterReceive_BTF,process_data_08004e3c
0,HAL_I2C_GetState,get_memory_value_0800542a
0,HAL_I2C_GetError,get_value_at_offset_08005430
0,RCC_Delay,delay_function_08005434
0,HAL_RCC_GetSysClockFreq,calculate_execution_time_08005840
0,HAL_RCC_GetHCLKFreq,get_data_08005a1c
0,HAL_RCC_GetClockConfig,initialize_data_08005a68
0,TIM_OC1_SetConfig,update_params_08005cec
0,TIM_OC3_SetConfig,update_parameters_08005d48
0,TIM_OC4_SetConfig,update_data_08005dac
0,TIM_Base_SetConfig,set_register_values_08005fe8
0,TIM_OC2_SetConfig,update_flags_and_values_080060c4
0,TIM_CCxChannelCmd,update_bitwise_value_08006262
0,TIM_CCxNChannelCmd,update_bits_08006420
0,UART_EndRxTransfer,set_flags_and_values_080064b0
0,UART_Transmit_IT,process_data_080064cc
0,HAL_UART_Transmit_IT,initialize_data_0800688e
0,HAL_UART_Receive_IT,check_and_set_values_080068d6
0,HAL_UART_GetState,combine_bytes_08006b1c
0,is_pin_configured,get_bit_value_08006b28
0,set_pin_configured,set_bit_in_array_08006b3e
0,reset_pin_configured,update_bit_in_array_08006b5c
0,get_GPIO_Port,map_param_to_address_08006b7c
0,set_GPIO_Port_Clock,set_flag_and_return_address_08006bb8
0,HAL_ADC_MspDeInit,update_data_08006d24
0,pinmap_find_peripheral,find_value_in_sequence_08007306
0,pinmap_find_pin,find_value_in_list_08007332
0,pinmap_find_function,find_index_0800735a
0,pin_in_pinmap,check_param_and_string_0800738a
0,pinmap_merge_peripheral,compare_and_return_smaller_080073ae
0,HAL_RTC_AlarmAEventCallback,execute_callback_function_080073c0
0,_Error_Handler,infinite_loop_080073e8
0,SystemInit,configure_registers_080073ec
0,timer_enable_clock,initialize_flags_08007438
0,timer_disable_clock,update_memory_values_080074e0
0,get_timer_obj,subtract_four_08007718
0,getTimerCounter,get_four_bytes_08007744
0,setTimerCounter,store_value_to_offset_0800774a
0,setCCRRegister,set_int_value_at_offset_08007750
0,i2c_slave_write_IT,copy_data_08007ede
0,get_i2c_obj,subtract_four_08007f78
0,uart_index,find_element_index_080086e8
0,_sbrk,allocate_memory_08008804
0,_close,get_error_code_08008840
0,_fstat,initialize_memory_08008846
0,_isatty,check_return_value_08008850
0,_lseek,get_default_value_08008854
0,_read,get_zero_08008858
0,_exit,infinite_loop_08008868
0,_kill,initialize_data_0800886c
0,_getpid,initialize_return_status_0800887c
0,setRx,set_byte_value_08008d00
0,setTx,set_byte_at_offset_08008d18
0,IPAddress,initialize_data_08008df8
0,map,calculate_08008ef4
0,get_pin_id,count_bits_set_08008f3c
0,__cxa_atexit,shift_unsigned_long_long_08009108
0,__libc_init_array,execute_functions_08009148
0,memcpy,copy_bytes_to_destination_080091b0
0,memset,fill_memory_with_byte_080091c6
0,_free_r,insert_element_080091d8
0,_printf_common,calculate_output_length_080095a8
0,strchr,find_character_08009938
0,strncpy,copy_string_08009954
0,strstr,find_substring_080099a4
0,memchr,find_character_08009f2c
0,_getpid_r,get_return_value_thunk_0800887c
0,_malloc_usable_size_r,calculate_sum_0800a154
1,startForkserver,send_interrupt_0800018c
1,wireRead,extract_byte_from_memory_08001c08
