layer,original,predicted
0,HAL_RCC_GetSysClockFreq,calculate_result_08002008
0,rint,calculate_result_080070b0
0,HAL_NVIC_SetPriorityGrouping,updateParameter_08001170
0,_malloc_usable_size_r,calculate_result_08005840
0,FUN_080006ac,perform_computation_080006ac
0,HAL_TIM_PWM_MspInit,update_flags_08004d8c
0,frame_dummy,concatenate_08000134
0,HAL_RCC_GetPCLK2Freq,get_shifted_value_based_on_mask_08002250
0,__fixunssfsi,decode_float_080010c4
0,HAL_GPIO_TogglePin,xor_with_param_0800142e
0,HAL_RCC_GetHCLKFreq,get_pointer_value_08002214
0,startForkserver,convert_to_64_bit_08003eb0
0,__aeabi_f2d,reverse_and_improve_08000428
0,HAL_NVIC_SetPriority,encode_data_08001194
0,__cmpsf2,calculate_result_08000f9c
0,HAL_IncTick,increment_count_0800114c
0,serialFlush,initialize_data_08004c64
0,__ieee754_sqrt,calculate_float_08006c0c
0,__unorddf2,is_valid_input_08000a04
0,memcpy,copy_data_from_source_to_destination_08005630
0,Motor3_SetPWM,set_parameter_in_memory_08003fdc
0,strlen,find_end_of_string_08000150
0,Motor4_SetPWM,set_parameter_value_08003fe8
0,Motor1_SetPWM,set_param_value_08003fc4
0,__libc_init_array,execute_functions_08004fb4
0,finite,set_msb_bit_and_shift_right_08007092
0,HAL_RCC_GetPCLK1Freq,get_shifted_value_based_on_bit_position_08002220
0,HAL_GetTick,get_value_from_pointer_0800115c
0,TIM_CCxChannelCmd,set_bit_08002520
0,HAL_TIMEx_ConfigBreakDeadTime,set_flag_and_combine_08002564
0,TIM_OC4_SetConfig,update_flags_and_values_08002324
0,HAL_SYSTICK_CLKSourceConfig,update_flag_08001240
0,_sbrk,update_value_080072b8
0,SystemInit,set_flags_and_values_08004f10
0,MadgwickSetBeta,set_parameter_value_to_pointer_address_08003314
0,TIM_OC2_SetConfig,update_data_08002404
0,_printf_common,write_data_to_memory_080052e4
0,nan,shift_left_64_bit_080070a4
0,atan2,get_result_thunk_08006070
0,HAL_SYSTICK_Config,check_parameter_range_08001214
0,MS5611_GetFilteredAltitude,get_data_from_pointer_08003068
0,TIM_OC1_SetConfig,update_flags_and_values_08002280
0,__nedf2,compare_values_08000904
0,__truncdfsf2,calculate_float_bits_08000a30
0,TIM_Base_SetConfig,set_values_08002368
0,HAL_TIMEx_MasterConfigSynchronization,set_values_080025a4
