layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_0800010c
0,strlen,find_end_of_string_08000178
0,__subdf3,calculate_08000190
0,__aeabi_dadd,calculate_result_08000194
0,__floatunsidf,shift_and_concat_0800040c
0,__floatsidf,bitwise_shift_0800042c
0,FUN_080006d4,calculate_bitwise_operations_080006d4
0,FUN_080008ba,floating_point_conversion_080008ba
0,__eqdf2,check_parameters_0800092c
0,__unorddf2,check_parameters_08000a2c
0,__fixdfsi,convert_param_to_string_08000a58
0,__fixunsdfsi,calculate_shift_08000aa8
0,aflCall,execute_system_call_08000ae8
0,setRowOffsets,set_bytes_at_offset_08001294
0,init,initialize_parameters_08005a44
0,HAL_IncTick,update_variable_addition_08001cac
0,HAL_GetTick,get_data_from_memory_08001cc4
0,HAL_ADC_GetValue,get_offset_from_pointer_08001e40
0,HAL_ADC_ConfigChannel,apply_settings_08001e48
0,HAL_ADC_GetState,get_data_at_offset_08001f80
0,HAL_NVIC_SetPriorityGrouping,update_register_value_08002470
0,HAL_NVIC_SetPriority,update_memory_08002494
0,HAL_NVIC_EnableIRQ,set_bit_080024f8
0,HAL_SYSTICK_Config,set_parameters_08002514
0,HAL_NVIC_ClearPendingIRQ,set_bit_at_index_08002540
0,HAL_SYSTICK_CLKSourceConfig,update_e000e010_08002560
0,HAL_SYSTICK_IRQHandler,initialize_system_08002582
0,HAL_DMA_Abort_IT,configure_hardware_0800258c
0,HAL_GPIO_Init,update_bits_08002624
0,HAL_GPIO_ReadPin,check_bitmask_08002810
0,HAL_GPIO_WritePin,set_output_value_0800281e
0,I2C_Master_SB,update_status_08002848
0,I2C_Master_ADD10,set_byte_value_080028d2
0,I2C_Master_ADDR,update_flags_080028de
0,I2C_SlaveTransmit_BTF,update_data_08002ab8
0,I2C_SlaveReceive_BTF,update_array_and_decrement_08002ad8
0,HAL_I2C_Slave_Sequential_Transmit_IT,check_and_update_param_08002af8
0,HAL_I2C_Slave_Sequential_Receive_IT,process_param_08002b84
0,HAL_I2C_EnableListen_IT,initialize_data_08002c10
0,I2C_SlaveTransmit_TXE,process_data_08002c54
0,I2C_SlaveReceive_RXNE,process_input_08002ca6
0,I2C_MasterTransmit_TXE,process_input_08002db2
0,I2C_MasterTransmit_BTF,check_and_process_data_08002efc
0,I2C_MasterReceive_RXNE,handle_param_08002f9c
0,I2C_MasterReceive_BTF,update_param_0800306c
0,RCC_Delay,delay_function_0800365c
0,HAL_RCC_GetSysClockFreq,calculate_delay_08003a68
0,HAL_RCC_GetHCLKFreq,get_data_from_memory_08003c44
0,TIM_CCxChannelCmd,update_bitwise_operation_08004092
0,TIM_CCxNChannelCmd,update_bitwise_value_08004110
0,UART_EndRxTransfer,update_memory_values_0800417c
0,UART_Transmit_IT,process_data_08004198
0,HAL_UART_Transmit_IT,modify_buffer_0800455a
0,HAL_UART_Receive_IT,validate_params_080045a2
0,HAL_UART_GetState,combine_bytes_080047e8
0,is_pin_configured,get_bit_value_080047f4
