layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000110
0,frame_dummy,concatenate_integers_08000134
0,__subdf3,perform_arithmetic_operation_08000158
0,__aeabi_dadd,perform_unsigned_division_0800015c
0,__floatunsidf,reversed_shift_080003d4
0,__aeabi_i2d,calculate_shift_and_mask_080003f4
0,__aeabi_f2d,reverse_bits_08000418
0,FUN_080006a4,calculate_bitwise_difference_080006a4
0,FUN_0800088a,calculate_double_0800088a
0,__nedf2,compare_parameters_080008fc
0,__truncdfsf2,calculate_float_080009fc
0,__aeabi_fsub,calculate_float_08000aa4
0,__addsf3,calculate_floating_point_08000aa8
0,__floatunsisf,calculate_modified_value_08000c08
0,__floatsisf,count_and_adjust_08000c10
0,__aeabi_fmul,float_to_uint_bits_08000cb8
0,__aeabi_fdiv,calculate_floating_point_08000e20
0,__cmpsf2,calculate_result_08000f68
0,__fixunssfsi,validate_param_08001044
0,memcpy,copy_memory_08001084
0,__unorddf2,check_parameters_08001170
0,__aeabi_d2iz,calculate_signed_divisor_0800119c
0,__udivmoddi4,divide_and_modulus_0800121c
0,HAL_IncTick,increment_data_value_0800157c
0,HAL_GetTick,get_value_from_global_variable_080015a0
0,NVIC_SetPriorityGrouping,set_e000ed0c_bit_080015b4
0,NVIC_GetPriorityGrouping,get_bits_from_e000_ed0_c_080015fc
0,NVIC_SetPriority,store_byte_value_08001618
0,NVIC_EncodePriority,bitwise_combination_0800166c
0,HAL_SYSTICK_CLKSourceConfig,set_flag_0800177c
0,HAL_GPIO_Init,update_parameter_bits_080017c4
0,HAL_GPIO_WritePin,update_param_08001a80
0,I2C_IsAcknowledgeFailed,update_flags_and_state_08002d3c
0,HAL_RCC_GetSysClockFreq,calculate_processing_time_08003440
0,HAL_RCC_GetHCLKFreq,get_data_08003504
0,RCC_Delay,calculate_loop_iterations_08003568
0,HAL_TIM_Base_Start_IT,set_flags_on_bits_0800360c
0,TIM_Base_SetConfig,update_memory_08003c94
0,TIM_OC1_SetConfig,update_params_08003d60
0,TIM_OC2_SetConfig,update_flags_08003e38
0,TIM_OC3_SetConfig,update_parameters_08003f18
0,TIM_OC4_SetConfig,update_data_08003ff8
0,TIM_TI1_ConfigInputStage,update_parameters_080040a0
0,TIM_TI2_ConfigInputStage,update_flags_and_values_08004104
0,TIM_ITRx_SetConfig,update_memory_0800416a
0,TIM_ETR_SetConfig,update_value_080041a8
0,TIM_CCxChannelCmd,update_bit_value_080041ea
0,HAL_TIMEx_ConfigBreakDeadTime,set_flag_if_true_0800422e
0,HAL_TIMEx_MasterConfigSynchronization,update_flag_and_data_080042de
