layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000110
0,frame_dummy,concatenate_64bit_08000134
0,strlen,find_null_terminated_string_08000150
0,__subdf3,reverse_compute_08000168
0,__aeabi_dadd,perform_unsigned_division_0800016c
0,__aeabi_i2d,shift_and_concat_08000404
0,__aeabi_f2d,mask_and_shift_08000428
0,FUN_080006ac,calculate_shifted_value_080006ac
0,FUN_08000892,calculate_double_08000892
0,__nedf2,check_parameters_equal_08000904
0,__unorddf2,check_input_08000a04
0,__truncdfsf2,calculate_float_value_08000a30
0,__aeabi_fsub,calculate_float_08000ad8
0,__addsf3,calculate_float_08000adc
0,__floatunsisf,calculate_result_08000c3c
0,__floatsisf,calculate_signed_magnitude_08000c44
0,__aeabi_fmul,reverse_bits_08000cec
0,__aeabi_fdiv,floating_point_conversion_08000e54
0,__cmpsf2,calculate_sign_and_shift_08000f9c
0,__aeabi_f2iz,calculate_signed_shift_08001078
0,__fixunssfsi,decode_unsigned_integer_080010c4
0,HAL_IncTick,increment_counter_0800114c
0,HAL_GetTick,get_data_0800115c
0,HAL_NVIC_SetPriorityGrouping,configure_som_register_08001170
0,HAL_NVIC_SetPriority,update_memory_08001194
0,HAL_NVIC_EnableIRQ,set_bit_in_memory_080011fc
0,HAL_SYSTICK_Config,update_system_parameters_08001214
0,HAL_SYSTICK_CLKSourceConfig,update_memory_status_08001240
0,HAL_GPIO_Init,update_bits_08001264
0,HAL_GPIO_WritePin,update_parameter_08001424
0,HAL_GPIO_TogglePin,xor_and_update_value_0800142e
0,I2C_IsAcknowledgeFailed,check_and_modify_flags_08001436
0,HAL_RCC_GetSysClockFreq,calculate_mpu9250_clock_08002008
0,HAL_RCC_GetHCLKFreq,get_data_08002214
0,HAL_RCC_GetPCLK1Freq,read_value_from_memory_08002220
0,HAL_RCC_GetPCLK2Freq,FUNC_08002250
0,TIM_OC1_SetConfig,update_flags_08002280
0,TIM_OC3_SetConfig,update_parameters_080022d0
0,TIM_OC4_SetConfig,set_flags_and_values_08002324
0,TIM_Base_SetConfig,update_memory_08002368
0,TIM_OC2_SetConfig,update_data_08002404
0,TIM_CCxChannelCmd,update_bit_08002520
0,HAL_TIMEx_ConfigBreakDeadTime,validate_and_set_flag_08002564
0,HAL_TIMEx_MasterConfigSynchronization,set_permissions_080025a4
0,AHRS_GetRoll,calculate_and_store_result_08002ed4
0,MS5611_GetFilteredAltitude,get_data_constant_08003068
0,MadgwickSetBeta,initialize_param_08003314
0,MadgwickSetDelta,initialize_data_08003320
0,startForkserver,expand_bits_08003eb0
0,CB_Write,increment_and_store_value_08003ec8
0,Motor1_SetPWM,set_param1_08003fc4
0,Motor2_SetPWM,set_param_08003fd0
0,Motor3_SetPWM,set_param_value_08003fdc
0,Motor4_SetPWM,set_param_value_08003fe8
0,serialFlush,initialize_data_08004c64
0,HAL_TIM_PWM_MspInit,update_data_flags_08004d8c
0,SystemInit,initialize_memory_08004f10
0,micros,get_data_value_thunk_0800115c
0,__libc_init_array,execute_functions_08004fb4
0,_printf_common,determine_string_length_080052e4
0,memchr,find_character_08005614
0,memcpy,copy_data_08005630
0,memmove,copy_and_reverse_08005646
0,_free_r,update_list_0800567c
0,_malloc_usable_size_r,calculate_sum_08005840
0,finite,extract_bit_08007092
0,matherr,initialize_0800709e
0,nan,get_infinity_080070a4
0,__errno,get_data_080072ac
0,_sbrk,update_pointer_080072b8
1,__muldf3,calculate_shifted_value_080004d0
1,__divdf3,calculate_double_08000724
1,__aeabi_cdcmpeq,verify_parameters_08000990
1,__aeabi_cfcmpeq,concatenate_params_08001004
1,HAL_InitTick,initialize_system_08001104
1,I2C_WaitOnMasterAddressFlagUntilTimeout,check_data_validity_08001460
1,I2C_WaitOnTXEFlagUntilTimeout,check_and_modify_data_080014e2
1,I2C_WaitOnRXNEFlagUntilTimeout,check_data_080016f4
1,HAL_RCC_OscConfig,check_conditions_08001b58
1,HAL_TIM_PWM_Init,process_data_080023d0
1,HAL_TIM_PWM_ConfigChannel,update_flags_and_values_0800245c
1,HAL_TIM_PWM_Start,update_and_set_flag_08002538
1,UART_SetConfig,update_memory_values_080025e8
1,AHRS_GetPitch,calculate_and_reverse_bits_08002ec0
1,toggleLED,update_parameters_08003f3c
1,Motor_StopAll,initialize_parameters_080041c4
1,Motor_DistributeSpeed,calculate_and_set_params_0800426c
1,PID_UpdateAltitude,initialize_bit_manipulation_08004a30
1,serialWrite,parse_data_08004c18
1,HAL_UART_RxCpltCallback,validate_and_process_data_08004c30
1,serialBegin,initialize_and_check_flags_08004c70
1,HAL_MspInit,setup_configuration_08004ccc
1,HAL_I2C_MspInit,configure_device_08004d48
1,HAL_TIM_MspPostInit,update_config_08004e14
1,HAL_UART_MspInit,initialize_memory_08004e7c
1,_printf_i,process_string_conversion_080053d4
1,_sbrk_r,update_param_value_0800581c
1,rint,perform_computation_080070b0
2,__aeabi_cdrcmple,verify_and_return_parameters_08000980
2,__aeabi_dcmpeq,check_parameter_validity_080009a0
2,__aeabi_dcmplt,check_if_cy_is_null_080009b4
2,__aeabi_dcmple,check_parameters_080009c8
2,__aeabi_cfrcmple,concatenate_and_return_params_08000ffc
2,__aeabi_fcmpeq,is_concatenation_successful_08001014
2,__aeabi_fcmplt,check_if_concatenation_is_empty_08001028
2,HAL_Init,initialize_system_and_configuration_08001128
2,I2C_RequestMemoryWrite,process_data_08001530
2,I2C_RequestMemoryRead,verify_and_modify_data_080015e8
2,HAL_I2C_Init,initialize_device_08001754
2,HAL_RCC_ClockConfig,initialize_and_calculate_clock_0800209c
2,HAL_UART_Init,initialize_and_set_memory_08002724
2,UART_Receive_IT,process_extracted_data_0800290c
2,PWM_Init,update_and_set_flags_08003ff4
2,serialPrint,process_null_terminated_strings_08004c8c
2,_malloc_r,allocate_memory_block_08005714
2,__ieee754_sqrt,calculate_division_08006c0c
2,scalbn,calculate_shifted_value_080071c0
3,__aeabi_dcmpgt,check_if_null_terminated_080009f0
3,__aeabi_fcmpge,check_concatenation_result_08001050
3,__aeabi_fcmpgt,check_if_concatenated_params_are_empty_08001064
3,HAL_I2C_Mem_Write,process_data_08001828
3,HAL_I2C_Mem_Read,perform_operation_08001938
3,HAL_UART_IRQHandler,process_data_0800299a
3,MSP_SendFrame,process_and_parse_data_08004300
3,_realloc_r,allocate_and_copy_080057d0
3,sqrt,process_input_08005bc8
4,AHRS_GetYaw,calculate_concatenation_result_08002ee8
4,MSP_SendIdent,initialize_data_processing_08004348
4,MSP_SendStatus,parse_and_process_data_08004384
4,MSP_SendRawIMU,copy_and_process_data_080043bc
4,MSP_SendMotor,process_and_parse_data_080043f0
4,MSP_SendAttitude,process_and_parse_data_08004410
4,MSP_SendAltitude,parse_and_process_data_08004434
4,MSP_SendPID,copy_and_process_data_08004458
4,PID_Compute,calculate_result_0800483c
4,__ssputs_r,allocate_and_copy_data_08005044
4,__ieee754_asin,calculate_result_08005c70
4,__ieee754_pow,calculate_double_08006228
4,atan,perform_division_08006d68
5,PID_Update,initialize_and_calculate_parameters_08004a84
5,_svfiprintf_r,process_string_080050fc
5,asin,process_input_08005854
5,atan2,perform_calculation_thunk_08006070
5,pow,calculate_result_08005900
5,__ieee754_atan2,calculate_result_08006070
6,MadgwickQuaternionUpdate,process_and_calculate_values_08003330
6,siprintf,clear_string_08004ffc
7,serialInt,process_string_and_terminate_08004cac
8,_Error_Handler,process_and_update_parameters_08004490
9,I2C_WriteByte,process_data_and_update_0800403c
9,I2C_ReadByte,process_parameters_0800407c
9,I2C_ReadBytes,perform_and_process_operation_080040b8
9,SystemClock_Config,FUNC_08004514
10,MPU9250_Init,initialize_mpu9250_08002ad0
10,MS5611_ReadADC,perform_and_process_operation_08003034
10,I2C_ReadByteArray,copy_parameters_to_buffer_080040e8
10,Peripherals_Init,initialize_and_configure_system_0800458c
11,MPU9250_ReadAccelData,initialize_mpu9250_08002b48
