layer,original,predicted
0,__do_global_dtors_aux,initialize_data_flag_0800010c
0,strlen,get_terminating_null_position_08000178
0,__subdf3,perform_calculation_08000190
0,__aeabi_dadd,calculate_sum_08000194
0,__floatunsidf,bitwise_shift_and_concatenate_0800040c
0,__floatsidf,shift_and_concat_0800042c
0,FUN_080006d4,reverse_and_shift_080006d4
0,FUN_080008ba,calculate_double_080008ba
0,__eqdf2,check_data_equality_0800092c
0,__unorddf2,check_params_08000a2c
0,__fixdfsi,calculate_unsigned_value_08000a58
0,__fixunsdfsi,calculate_shift_amount_08000aa8
0,aflCall,execute_software_interrupt_08000ae8
0,setRowOffsets,update_params_08001294
0,init,initialize_data_08005a44
0,HAL_IncTick,accumulate_sum_08001cac
0,HAL_GetTick,get_global_variable_08001cc4
0,HAL_ADC_GetValue,get_value_from_offset_08001e40
0,HAL_ADC_ConfigChannel,update_settings_08001e48
0,HAL_ADC_GetState,get_pointer_value_08001f80
0,HAL_NVIC_SetPriorityGrouping,update_data_value_08002470
0,HAL_NVIC_SetPriority,update_char_in_memory_08002494
0,HAL_NVIC_EnableIRQ,set_bit_at_position_080024f8
0,HAL_SYSTICK_Config,initialize_data_08002514
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_array_08002540
0,HAL_SYSTICK_CLKSourceConfig,set_e000e010_bit_08002560
0,HAL_SYSTICK_IRQHandler,initialize_system_08002582
0,HAL_DMA_Abort_IT,initialize_data_0800258c
0,HAL_GPIO_Init,update_register_08002624
0,HAL_GPIO_ReadPin,check_bit_08002810
0,HAL_GPIO_WritePin,set_param_value_0800281e
0,I2C_Master_SB,update_status_08002848
0,I2C_Master_ADD10,update_parameter_at_index_080028d2
0,I2C_Master_ADDR,set_flags_based_on_conditions_080028de
0,I2C_SlaveTransmit_BTF,update_data_08002ab8
0,I2C_SlaveReceive_BTF,update_parameter_value_08002ad8
0,HAL_I2C_Slave_Sequential_Transmit_IT,check_and_initialize_08002af8
0,HAL_I2C_Slave_Sequential_Receive_IT,check_and_initialize_08002b84
0,HAL_I2C_EnableListen_IT,initialize_data_08002c10
0,I2C_SlaveTransmit_TXE,process_input_08002c54
0,I2C_SlaveReceive_RXNE,update_parameter_value_08002ca6
0,I2C_MasterTransmit_TXE,decode_and_execute_08002db2
0,I2C_MasterTransmit_BTF,process_param_08002efc
0,I2C_MasterReceive_RXNE,apply_modifications_08002f9c
0,I2C_MasterReceive_BTF,modify_parameter_0800306c
0,RCC_Delay,delay_function_0800365c
0,HAL_RCC_GetSysClockFreq,calculate_time_delay_08003a68
0,HAL_RCC_GetHCLKFreq,get_data_08003c44
0,TIM_CCxChannelCmd,update_bitwise_value_08004092
0,TIM_CCxNChannelCmd,update_bitwise_operations_08004110
0,UART_EndRxTransfer,clear_flags_and_set_space_char_0800417c
0,UART_Transmit_IT,process_data_08004198
0,HAL_UART_Transmit_IT,initialize_data_0800455a
0,HAL_UART_Receive_IT,validate_input_080045a2
0,HAL_UART_GetState,combine_bytes_080047e8
0,is_pin_configured,bitwise_check_080047f4
0,set_pin_configured,set_bit_0800480a
0,reset_pin_configured,update_bit_08004828
0,get_GPIO_Port,get_base_address_08004848
0,set_GPIO_Port_Clock,update_global_variable_08004884
0,HAL_ADC_MspDeInit,update_register_flags_080049f0
0,pinmap_find_peripheral,find_value_in_array_08004c5e
0,pinmap_find_pin,find_value_index_08004c8a
0,pinmap_find_function,find_value_index_08004cb2
0,pin_in_pinmap,find_value_in_array_08004ce2
0,pinmap_merge_peripheral,compare_and_return_non_zero_08004d06
0,HAL_RTC_AlarmAEventCallback,execute_callback_if_not_null_08004d18
0,_Error_Handler,infinite_loop_08004d40
0,SystemInit,initialize_memory_08004d44
0,timer_disable_clock,update_memory_permissions_08004d90
0,get_timer_obj,subtract_four_08004df4
0,get_i2c_obj,subtract_four_08004e70
0,uart_index,find_value_index_080055bc
0,_sbrk,allocate_memory_080056d8
0,_close,get_error_code_08005714
0,_fstat,set_memory_value_0800571a
0,_isatty,check_if_one_08005724
0,_lseek,initialize_application_08005728
0,_read,clear_screen_0800572c
0,_exit,infinite_loop_0800573c
0,_kill,initialize_data_08005740
0,_getpid,initialize_application_08005750
0,available,calculate_result_0800591e
0,setRx,set_firmware_version_08005b24
0,setTx,assign_byte_based_on_index_08005b3c
0,IPAddress,initialize_data_08005c1c
0,get_pin_id,count_set_bits_08005f8c
0,__cxa_atexit,shift_param_to_long_08006158
0,__libc_init_array,execute_functions_08006198
0,memset,fill_memory_080061e0
0,_free_r,process_data_080061f0
0,_printf_common,process_data_080065c0
0,memchr,find_character_index_08006e90
0,_getpid_r,initialize_thunk_08005750
1,__muldf3,calculate_product_080004f8
1,__divdf3,calculate_double_0800074c
1,__aeabi_cdcmpeq,validate_data_080009b8
1,startForkserver,execute_interrupt_1_08000aec
1,SetControllerDirection,update_parameters_08001a66
1,HAL_InitTick,initialize_memory_and_update_char_08001c3c
1,ADC_Enable,verify_and_set_flags_on_param_08001f84
1,ADC_ConversionStop_Disable,update_status_flags_080020f0
1,HAL_RCC_OscConfig,execute_command_08003688
1,HAL_RCC_GetPCLK1Freq,calculate_shifted_data_08003c50
