layer,original,predicted
0,_lseek_r,initialize_value_and_return_000004f2
0,_fstat_r,initialize_value_and_return_00000514
0,_isatty_r,check_param_00000534
0,bitarithm_lsb,reverse_byte_order_00000566
0,clist_rpush,update_pointer_0000058e
0,clist_lpop,extract_element_from_pointer_000005ca
0,thread_stack_init,init_memory_000007dc
0,thread_isr_stack_usage,find_last_offset_000008b8
0,thread_isr_stack_pointer,get_main_stack_pointer_00000900
0,thread_isr_stack_start,get_maximum_value_0000091c
0,thread_yield_higher,set_flag_bit_0000093c
0,irq_disable,check_irq_interrupts_enabled_00000cd0
0,irq_enable,check_ir_qinterrupts_enabled_00000cf0
0,irq_restore,enable_ir_qinterrupts_if_privileged_00000d0c
0,irq_is_in,get_exception_number_00000d2a
0,bitband_addr,calculate_updated_value_00001d08
0,wdog_disable,initialize_memory_00000dcc
0,thread_measure_stack_free,find_offset_000010a0
0,NVIC_EnableIRQ,set_bit_at_position_00002714
0,uart_write,copy_data_000015d0
0,kinetis_mcg_set_fll_factor,combine_and_mask_bytes_00001748
0,kinetis_mcg_set_pee,clear_data_bits_00001ad4
0,port,combine_bits_with_mask_00001d5e
0,gpio,apply_filter_00001d80
0,port_num,extract_three_least_significant_bits_00001da2
0,pin_num,extract_least_significant_bits_00001dc0
0,get_ctx,extract_bits_and_mask_00001e0c
0,write_map,update_bits_00001e44
0,tsrb_empty,check_if_equal_00002270
0,tsrb_full,check_difference_and_return_value_00002294
0,_push,increment_and_store_000022be
0,_pop,increment_and_return_element_000022f0
0,aflCall,execute_software_interrupt_000023c8
0,list_remove_head,copy_value_and_return_0000240c
0,NVIC_SetPriority,set_byte_value_00002744
0,rtc_cb,execute_callback_000026f0
0,rtt_get_counter,get_data_from_memory_0000281c
0,rtt_set_counter,set_data_and_flag_0000285c
0,rtt_get_alarm,increment_data_pointer_000028f0
0,rtt_clear_alarm,clear_system_flags_00002910
0,rtt_poweron,set_flag_0000294c
0,rtt_poweroff,clear_interrupt_flag_00002970
0,dow,calculate_weekday_000031fc
0,NVIC_SystemReset,continuous_loop_00003658
0,phydat_unit_to_str,get_memory_address_00003810
0,phydat_prefix_from_scale,get_char_from_param_00003918
0,saul_class_to_str,get_class_name_000039e8
0,saul_reg_find_nth,find_nth_element_00003d24
0,saul_reg_read,execute_function_00003d64
0,saul_reg_write,execute_function_00003d94
0,fmt_u32_dec,count_digits_00003dc4
0,__sfp_lock_acquire,initialize_data_00004274
0,__sfp_lock_release,initialize_data_00004280
0,__sinit_lock_acquire,initialize_data_processing_0000428c
0,_fwalk,find_and_execute_function_000043a0
0,memmove,copy_memory_000045ee
0,memset,fill_memory_00004622
0,strcmp,compare_bytes_00004e52
0,strncmp,calculate_difference_00004e66
0,strtol,parse_unsigned_integer_00004f84
0,__tz_lock,get_data_pointer_000050e8
0,__tz_unlock,get_memory_address_000050f4
0,div,divide_and_remainder_00005584
0,__gettzinfo,get_base_address_000056b0
0,__malloc_lock,initialize_data_00005790
0,__malloc_unlock,initialize_data_0000579c
0,_printf_common,process_data_00005a58
0,strcpy,copy_string_00005ebc
0,strlen,find_end_of_string_00005ecc
0,_strtoul_l.isra.0,parse_integer_00005edc
0,__env_lock,initialize_memory_00005fec
0,__env_unlock,initialize_memory_00005ff8
0,memchr,find_byte_sequence_00006010
0,memcpy,copy_data_000060b0
0,_scanf_chars,process_data_000064bc
0,__sccl,decode_function_0000687c
0,_malloc_usable_size_r,sum_of_values_00006964
0,__udivmoddi4,improved_calculation_00006a14
1,_sbrk_r,update_elf_relocation_00000428
1,sched_run,process_data_00000610
1,sched_set_status,update_pointer_and_flag_00000698
1,sched_switch,check_exception_and_set_flag_00000738
1,cpu_switch_context_exit,handle_qinterrupts_00000930
1,bit_clear32,clear_value_00000d76
1,uart_stdio_write,copy_and_return_data_00000e38
1,pm_off,run_infinite_loop_00000e58
1,cortexm_isr_end,check_flag_and_set_00002798
1,bit_set32,update_value_00001d3a
1,uart_init_uart,update_memory_000014c4
1,bit_set8,set_offset_to_one_000016ec
