layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_000800f4
0,calcCRC,calculate_checksum_0008021c
0,validateAnswer,check_unique_byte_000803d4
0,PIO_SetPeripheral,update_flag_value_00080d2e
0,PIO_SetInput,update_param_values_00080d54
0,PIO_SetOutput,update_params_00080d7a
0,PIO_GetOutputDataStatus,check_intersection_00080e04
0,pmc_enable_periph_clk,set_bit_00080e18
0,SystemInit,initialize_memory_00080e9c
0,adc_init,calculate_threshold_00080f9c
0,adc_configure_trigger,update_value_with_mask_00081034
0,adc_configure_timing,update_flags_00081042
0,adc_disable_channel,set_bit_0008105c
0,adc_disable_all_channel,set_param_value_to_ffff_00081066
0,adc_disable_interrupt,set_param_value_0008106e
0,__false,return_zero_00081184
0,_sbrk,calculate_new_value_0008118c
0,_close,get_default_status_000811ae
0,_fstat,initialize_memory_000811b4
0,_isatty,initialize_000811be
0,_lseek,initialize_000811c2
0,_read,check_status_000811c6
0,_write,process_data_000811cc
0,millis,get_global_data_thunk_00081714
0,tickReset,check_and_update_relocation_00081388
0,store_char,update_and_store_value_000813c2
0,available,calculate_difference_000813e4
0,UARTClass,initialize_function_parameters_000814e4
0,makeWord,combine_values_000815f8
0,_watchdogDefaultSetup,initialize_data_000816d4
0,GetTickCount,get_data_value_00081714
0,__aeabi_fsub,calculate_floating_point_number_00081730
0,__addsf3,calculate_modified_float_00081734
0,__floatunsisf,compute_endianness_and_bitwise_shift_00081894
0,__floatsisf,calculate_hash_0008189c
0,__aeabi_fmul,calculate_floating_point_00081944
0,__cmpsf2,check_overflow_and_xor_00081bf4
0,__aeabi_f2iz,convert_integer_00081cd0
0,__fixunssfsi,compute_decoded_value_00081d1c
0,__aeabi_atexit,update_relocation_entry_00081d5c
0,__libc_init_array,execute_several_functions_00081d7c
0,memcpy,copy_memory_0008234c
0,memmove,copy_memory_00082438
0,memset,fill_memory_with_byte_00082504
0,strcpy,copy_string_00082994
0,strlen,count_leading_zeroes_00082a50
0,register_fini,identity_function_00083974
0,__locale_charset,get_memory_address_00084290
0,__locale_mb_cur_max,get_relocation_info_00084298
0,memchr,find_first_occurrence_00084384
0,__ascii_wctomb,store_character_in_memory_000845bc
0,__divdi3,division_with_remainder_000847e0
0,__udivdi3,perform_division_00084a80
1,get_FC3,process_data_00080410
1,init,initialize_components_00081508
1,serialEventRun,check_and_update_data_00080ce0
1,PIO_Configure,update_parameter_00080da0
1,RingBuffer,initialize_memory_000813a8
1,USARTClass,initialize_parameters_000815d4
1,__aeabi_cfcmpeq,concatenate_params_00081c5c
1,_sbrk_r,update_value_00082970
1,__sinit,initialize_data_structures_00083b14
1,_wcrtomb_r,process_data_0008456c
1,_fstat_r,initialize_memory_000846b4
1,_isatty_r,initialize_and_check_value_000846dc
1,_lseek_r,initialize_and_check_00084700
1,_read_r,update_status_00084728
1,__gnu_ldivmod_helper,subtract_and_store_0008477c
1,__gnu_uldivmod_helper,subtract_param_and_multiply_000847ac
2,_GLOBAL__sub_I_g_APinDescription,initialize_system_00080c0c
2,pinMode,update_parameter_and_bitwise_operation_00081210
2,__aeabi_cfrcmple,concatenate_parameters_00081c54
2,__aeabi_fcmple,check_concatenation_result_00081c94
2,_malloc_trim_r,update_relocation_info_00083d00
2,__swrite,process_and_update_data_00084464
2,__sseek,initialize_and_check_0008449c
2,__aeabi_uldivmod,calculate_result_00084750
3,digitalWrite,update_parameter_and_bitwise_operation_00081318
3,__aeabi_fcmpge,check_carry_and_zero_00081ca8
3,_free_r,update_relocation_info_00083d9c
4,getRxBuffer,process_data_000801b0
4,sendTxBuffer,update_checksum_and_increment_00080258
4,free,update_relocation_info_00081e04
4,_malloc_r,relocate_symbols_00081e14
4,_fflush_r,reverse_and_update_data_00083adc
5,query,process_data_000802da
5,poll,process_data_0008043e
5,setup,initialize_system_configuration_000804a8
5,~String,update_relocation_info_000815fe
5,invalidate,reset_relocation_data_0008160c
5,malloc,relocate_symbols_00081df4
5,_realloc_r,relocate_symbols_000825b0
5,__smakebuf_r,initialize_and_check_symbols_000842a4
5,fclose,process_relocation_000846a4
6,loop,process_data_000805d0
6,realloc,relocate_symbols_000825a0
6,__swsetup_r,initialize_check_update_symbols_00083808
7,changeBuffer,relocate_symbol_00081622
7,main,initialize_system_000816a8
7,__sfvwrite_r,improve_and_process_data_00083f34
7,__swbuf_r,process_data_000844c4
8,reserve,check_relocation_0008163a
8,_fputwc_r,process_data_00083c40
9,copy,update_relocation_data_0008165c
9,__sprint_r.part.0,process_data_00082ac0
10,String,initialize_relocation_data_00081682
11,_GLOBAL__sub_I__ZN6ModbusC2Ev,initialize_relocation_info_00080a68
12,__sbprintf,process_data_0008378c
