layer,original,predicted
0,free_saved_stabs,cleanup_and_reset_memory_00108863
0,stab_demangle_count,parse_integer_from_byte_stream_00108e76
0,make_tempdir.cold,release_memory_001081e9
0,list_supported_targets,print_supported_targets_00104a35
0,debug_set_filename,initialize_debug_info_0010bbd3
0,bfd_nonfatal,print_bfd_error_message_0011a110
0,stab_end_function.lto_priv.0,get_one_00108f05
0,debug_add_to_namespace.constprop.0,initialize_memory_00112925
0,xstrndup,copy_string_with_null_terminator_0011a480
0,stab_push_string,initialize_data_structure_00109b52
0,xatexit_cleanup.lto_priv.0,execute_callbacks_0011a390
0,debug_end_function,end_debug_function_0010be1a
0,add_specific_symbols.cold,parse_lines_00104c36
0,template_in_dir,create_filepath_00114cf0
0,display_info.isra.0.cold,print_reverse_arch_machines_00104943
0,simple_copy.cold,close_file_and_set_error_00108237
0,debug_record_parameter,record_parameter_0010bd62
0,FUN_001052a2,copy_archive_contents_001052a2
0,stab_demangle_remember_type,expand_and_add_item_00109be3
0,set_long_section_mode.cold,execute_function_0010540e
0,get_sections,store_next_value_0010870e
0,print_version,print_binutils_version_00119970
0,save_stab,update_data_001088ae
0,is_specified_symbol_predicate,match_pattern_0011a170
0,endian_string,endian_check_00114e00
0,stab_get_struct_index,resize_and_initialize_array_00109c2e
0,stab_class_end_method.lto_priv.0,check_string_ending_with_semicolon_00109bbb
0,stab_class_start_method.lto_priv.0,append_string_with_delimiter_0010ab4d
0,report,print_error_message_00119e70
0,string_hash_newfunc.lto_priv.0,allocate_and_initialize_hash_0010bb52
0,create_symbol_htab,create_and_initialize_hash_table_00113f20
0,debug_start_block,debug_start_block_0010be88
0,stab_pop_type,extract_and_free_ptr_00109b2f
0,savestring,copy_and_null_terminate_00109a0b
0,bad_stab,print_bad_stab_message_00108fb9
0,group_signature.isra.0,get_selected_item_index_00115d00
0,debug_find_named_type,find_named_type_0010914e
0,debug_end_block,process_end_of_block_0010bf20
0,stab_demangle_get_count,extract_and_convert_number_00108ea1
0,bfd_get_archive_filename,get_formatted_string_001125fa
0,compare_section_lma,compare_and_sort_0010875d
0,debug_record_line,record_debug_line_0010bf86
0,eq_string_redefnode,compare_strings_00108898
0,bfd_nonfatal.cold,print_error_message_0010871c
0,FUN_00104d1c,process_lines_00104d1c
0,sort_gnu_build_notes.cold,initialize_001087fd
