layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000110
0,frame_dummy,concatenate_words_08000134
0,strlen,find_end_of_string_08000150
0,__subdf3,perform_arithmetic_operation_08000168
0,__aeabi_dadd,calculate_0800016c
0,__aeabi_i2d,bitwise_shift_08000404
0,__aeabi_f2d,decode_binary_08000428
0,FUN_080006ac,calculate_xor_shift_080006ac
0,FUN_08000892,extract_bit_range_08000892
0,__nedf2,compare_parameters_08000904
0,__unorddf2,check_parameters_08000a04
0,__truncdfsf2,calculate_float32_08000a30
0,__aeabi_fsub,calculate_floating_point_08000ad8
0,__addsf3,calculate_floating_point_08000adc
0,__floatunsisf,calculate_checksum_08000c3c
0,__floatsisf,calculate_modified_value_08000c44
0,__aeabi_fmul,calculate_float_08000cec
0,__aeabi_fdiv,floating_point_conversion_08000e54
0,__cmpsf2,check_overflow_and_sign_08000f9c
0,__aeabi_f2iz,convert_to_unsigned_int_08001078
0,__fixunssfsi,bitwise_shift_080010c4
0,HAL_IncTick,increment_counter_0800114c
0,HAL_GetTick,get_global_variable_0800115c
0,HAL_NVIC_SetPriorityGrouping,set_memory_protection_08001170
0,HAL_NVIC_SetPriority,update_memory_data_08001194
0,HAL_NVIC_EnableIRQ,set_bit_in_memory_080011fc
0,HAL_SYSTICK_Config,set_parameters_08001214
0,HAL_SYSTICK_CLKSourceConfig,set_flag_08001240
0,HAL_GPIO_Init,apply_bit_mask_08001264
0,HAL_GPIO_WritePin,set_param_value_08001424
0,HAL_GPIO_TogglePin,bitwise_xor_0800142e
0,I2C_IsAcknowledgeFailed,check_and_modify_flags_08001436
0,HAL_RCC_GetSysClockFreq,calculate_mpu_clock_speed_08002008
0,HAL_RCC_GetHCLKFreq,get_data_08002214
0,HAL_RCC_GetPCLK1Freq,readable_code_function_08002220
0,HAL_RCC_GetPCLK2Freq,get_shifted_value_08002250
0,TIM_OC1_SetConfig,update_data_08002280
0,TIM_OC3_SetConfig,update_param_values_080022d0
0,TIM_OC4_SetConfig,update_register_values_08002324
0,TIM_Base_SetConfig,update_configuration_08002368
0,TIM_OC2_SetConfig,update_configuration_08002404
0,TIM_CCxChannelCmd,update_bitwise_value_08002520
0,HAL_TIMEx_ConfigBreakDeadTime,check_and_update_param_08002564
0,HAL_TIMEx_MasterConfigSynchronization,initialize_flags_080025a4
0,AHRS_GetRoll,calculate_and_store_result_08002ed4
0,MS5611_GetFilteredAltitude,get_data_value_08003068
0,MadgwickSetBeta,initialize_data_08003314
0,MadgwickSetDelta,set_global_variable_08003320
0,startForkserver,shift_left_param_to_high_08003eb0
0,CB_Write,increment_and_store_value_08003ec8
0,Motor1_SetPWM,store_parameter_in_memory_08003fc4
0,Motor2_SetPWM,set_param_value_in_data_08003fd0
0,Motor3_SetPWM,set_param1_08003fdc
0,Motor4_SetPWM,set_param_value_08003fe8
0,serialFlush,initialize_data_08004c64
0,HAL_TIM_PWM_MspInit,update_flags_08004d8c
0,SystemInit,initialize_flags_08004f10
0,micros,get_data_thunk_0800115c
0,__libc_init_array,execute_functions_08004fb4
0,_printf_common,process_data_080052e4
0,memchr,find_first_occurrence_08005614
0,memcpy,copy_array_08005630
0,memmove,copy_and_shift_08005646
0,_free_r,reverse_and_improve_0800567c
0,_malloc_usable_size_r,calculate_sum_08005840
0,finite,sign_bit_shift_08007092
0,matherr,initialize_0800709e
0,nan,get_positive_infinity_080070a4
0,__errno,get_data_080072ac
0,_sbrk,update_data_080072b8
1,__muldf3,calculate_shift_080004d0
1,__divdf3,calculate_floating_point_08000724
1,__aeabi_cdcmpeq,verify_parameter_and_return_08000990
1,__aeabi_cfcmpeq,concatenate_values_08001004
1,HAL_InitTick,initialize_system_08001104
1,I2C_WaitOnMasterAddressFlagUntilTimeout,check_and_update_variable_08001460
1,I2C_WaitOnTXEFlagUntilTimeout,check_and_update_global_flags_080014e2
1,I2C_WaitOnRXNEFlagUntilTimeout,check_and_update_status_080016f4
1,HAL_RCC_OscConfig,process_param_08001b58
1,HAL_TIM_PWM_Init,update_configuration_080023d0
1,HAL_TIM_PWM_ConfigChannel,update_and_set_data_0800245c
1,HAL_TIM_PWM_Start,set_bit_and_value_08002538
1,UART_SetConfig,update_config_080025e8
1,AHRS_GetPitch,calculate_floating_point_sum_08002ec0
1,toggleLED,set_param_values_08003f3c
1,Motor_StopAll,initialize_parameters_080041c4
1,Motor_DistributeSpeed,calculate_and_store_parameters_0800426c
1,PID_UpdateAltitude,calculate_data_values_08004a30
1,serialWrite,check_and_process_input_08004c18
1,HAL_UART_RxCpltCallback,check_and_increment_value_08004c30
1,serialBegin,initialize_and_check_status_08004c70
1,HAL_MspInit,initialize_memory_08004ccc
1,HAL_I2C_MspInit,apply_bit_mask_to_data_08004d48
1,HAL_TIM_MspPostInit,apply_bit_mask_08004e14
1,HAL_UART_MspInit,update_memory_data_08004e7c
1,_printf_i,decode_and_process_data_080053d4
1,_sbrk_r,update_and_check_data_0800581c
1,rint,calculate_result_080070b0
2,__aeabi_cdrcmple,verify_and_return_parameters_08000980
2,__aeabi_dcmpeq,is_parameter_verified_080009a0
2,__aeabi_dcmplt,check_if_input_is_empty_080009b4
2,__aeabi_dcmple,check_and_return_080009c8
2,__aeabi_cfrcmple,concatenate_values_08000ffc
2,__aeabi_fcmpeq,check_concatenated_values_08001014
2,__aeabi_fcmplt,is_concatenation_successful_08001028
2,HAL_Init,initialize_and_setup_08001128
2,I2C_RequestMemoryWrite,update_flags_and_variables_08001530
2,I2C_RequestMemoryRead,update_flags_and_variables_080015e8
2,HAL_I2C_Init,initialize_data_08001754
2,HAL_RCC_ClockConfig,check_and_initialize_mpu_clock_0800209c
2,HAL_UART_Init,initialize_memory_08002724
2,UART_Receive_IT,update_data_0800290c
2,PWM_Init,set_bit_values_08003ff4
2,serialPrint,process_string_08004c8c
2,_malloc_r,allocate_memory_08005714
2,__ieee754_sqrt,calculate_floating_point_shift_08006c0c
2,scalbn,calculate_shifted_value_080071c0
3,__aeabi_dcmpgt,check_if_null_terminated_080009f0
3,__aeabi_fcmpge,check_concatenated_values_08001050
3,__aeabi_fcmpgt,is_concatenation_successful_08001064
3,HAL_I2C_Mem_Write,process_input_08001828
3,HAL_I2C_Mem_Read,process_data_08001938
3,HAL_UART_IRQHandler,process_data_0800299a
3,MSP_SendFrame,process_and_xor_08004300
3,_realloc_r,allocate_and_copy_array_080057d0
3,sqrt,process_input_08005bc8
4,AHRS_GetYaw,process_concatenated_values_08002ee8
4,MSP_SendIdent,initialize_process_08004348
4,MSP_SendStatus,process_data_08004384
4,MSP_SendRawIMU,copy_and_process_080043bc
4,MSP_SendMotor,process_and_xor_data_080043f0
4,MSP_SendAttitude,process_and_xor_08004410
4,MSP_SendAltitude,process_and_xor_08004434
4,MSP_SendPID,decode_and_process_data_08004458
4,PID_Compute,perform_calculation_0800483c
4,__ssputs_r,copy_and_extend_array_08005044
4,__ieee754_asin,calculate_float_value_08005c70
4,__ieee754_pow,calculate_floating_point_08006228
4,atan,calculate_result_08006d68
5,PID_Update,calculate_values_08004a84
5,_svfiprintf_r,extract_and_process_data_080050fc
5,asin,validate_and_calculate_result_08005854
5,atan2,calculate_thunk_08006070
5,pow,verify_and_calculate_result_08005900
5,__ieee754_atan2,calculate_float_result_08006070
6,MadgwickQuaternionUpdate,calculate_result_08003330
6,siprintf,initialize_data_08004ffc
7,serialInt,initialize_and_process_data_08004cac
8,_Error_Handler,continuous_processing_08004490
9,I2C_WriteByte,process_and_handle_input_0800403c
9,I2C_ReadByte,process_and_continue_0800407c
9,I2C_ReadBytes,process_and_continue_080040b8
9,SystemClock_Config,process_peripheral_data_08004514
10,MPU9250_Init,initialize_mpu9250_08002ad0
10,MS5611_ReadADC,process_data_08003034
10,I2C_ReadByteArray,copy_data_080040e8
10,Peripherals_Init,initialize_peripheral_system_0800458c
11,MPU9250_ReadAccelData,initialize_mpu9250_08002b48
11,MPU9250_ReadGyroData,initialize_mpu9250_08002bf0
11,AK8963_Init,initialize_sensor_data_08002cb0
11,AK8963_ReadData,process_sensor_data_08002d88
11,MS5611_Init,initialize_sensor_data_08003298
11,Devices_Init,initialize_and_test_peripheral_system_08004028
12,IMU_Init,initialize_sensors_08002ea0
12,AHRS_ComputeAngles,initialize_and_process_sensor_data_08002f28
13,taskScheduler,process_sensor_data_0800411c
13,setup,initialize_peripheral_system_08004194
14,main,run_peripheral_system_080041ae
