layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_08000110
0,frame_dummy,concatenate_integers_08000134
0,strlen,find_end_of_string_08000150
0,__subdf3,optimized_function_08000168
0,__aeabi_dadd,calculate_concated_result_0800016c
0,__aeabi_i2d,extract_bits_08000404
0,__aeabi_f2d,bitwise_shift_and_mask_08000428
0,FUN_080006ac,calculate_bitwise_xor_080006ac
0,FUN_08000892,extract_bits_08000892
0,__nedf2,check_equality_08000904
0,__unorddf2,check_inputs_08000a04
0,__truncdfsf2,convert_to_float_08000a30
0,__aeabi_fsub,calculate_floating_point_08000ad8
0,__addsf3,calculate_float_addition_08000adc
0,__floatunsisf,calculate_value_08000c3c
0,__floatsisf,calculate_bitwise_shift_08000c44
0,__aeabi_fmul,calculate_floating_point_08000cec
0,__aeabi_fdiv,calculate_floating_point_value_08000e54
0,__cmpsf2,calculate_integer_result_08000f9c
0,__aeabi_f2iz,extract_integer_bits_08001078
0,__fixunssfsi,check_number_080010c4
0,HAL_IncTick,increment_data_counter_0800114c
0,HAL_GetTick,get_data_value_0800115c
0,HAL_NVIC_SetPriorityGrouping,configure_memory_08001170
0,HAL_NVIC_SetPriority,update_and_store_data_08001194
0,HAL_NVIC_EnableIRQ,set_bit_in_array_080011fc
0,HAL_SYSTICK_Config,validate_param_and_initialize_08001214
0,HAL_SYSTICK_CLKSourceConfig,set_bit_value_08001240
0,HAL_GPIO_Init,update_flags_08001264
0,HAL_GPIO_WritePin,set_param2_08001424
0,HAL_GPIO_TogglePin,xor_and_update_0800142e
0,I2C_IsAcknowledgeFailed,check_flag_status_08001436
0,HAL_RCC_GetSysClockFreq,calculate_mpu9250_clock_speed_08002008
0,HAL_RCC_GetHCLKFreq,get_data_08002214
0,HAL_RCC_GetPCLK1Freq,get_shifted_value_08002220
0,HAL_RCC_GetPCLK2Freq,get_shifted_value_08002250
0,TIM_OC1_SetConfig,update_parameters_08002280
0,TIM_OC3_SetConfig,update_param_values_080022d0
0,TIM_OC4_SetConfig,update_data_08002324
0,TIM_Base_SetConfig,update_memory_08002368
0,TIM_OC2_SetConfig,update_data_08002404
0,TIM_CCxChannelCmd,update_bitwise_operation_08002520
0,HAL_TIMEx_ConfigBreakDeadTime,check_and_update_flag_08002564
0,HAL_TIMEx_MasterConfigSynchronization,update_flags_and_reset_080025a4
0,AHRS_GetRoll,calculate_and_update_ram_value_08002ed4
0,MS5611_GetFilteredAltitude,get_data_value_08003068
0,MadgwickSetBeta,set_global_variable_08003314
0,MadgwickSetDelta,set_param_value_08003320
0,startForkserver,extend_param_1_08003eb0
0,CB_Write,increment_and_store_08003ec8
