layer,original,predicted
0,__do_global_dtors_aux,initialize_variable_if_needed_0800010c
0,strlen,find_end_of_string_08000178
0,aflCall,execute_software_interrupt_08000188
0,disableI2CPins,initialize_data_080005e0
0,isTimerActive,check_for_bit_08002400
0,Servo,initialize_data_08002580
0,attach,set_parameters_08003370
0,writeMicroseconds,update_values_0800267c
0,attached,calculate_bitwise_result_080026f8
0,available,calculate_modified_value_08008afa
0,TwoWire,initialize_param_0800291c
0,beginTransmission,initialize_data_08002a30
0,staticAnalogCallback,execute_callback_08002c2c
0,getPinMode,extract_memory_byte_08002fa0
0,setPinMode,update_character_08002fa8
0,getPinState,get_value_from_offset_08002fba
0,setPinState,assign_value_to_pointer_08002fc2
0,encodeByteStream,decode_varint_0800307a
0,FirmataMarshaller,initialize_value_0800314e
0,sendVersion,execute_function_0800322c
0,FirmataParser,initialize_params_080032bc
0,bufferDataAtPosition,update_data_in_memory_08003376
0,decodeByteStream,copy_and_shift_bits_080033a8
0,systemReset,initialize_data_0800344a
0,init,initialize_data_structures_08008c20
0,pinNametoDigitalPin,check_param_080036ac
0,HAL_IncTick,add_values_and_update_08003748
0,HAL_GetTick,get_dat_value_08003760
0,HAL_ADC_GetValue,get_offset_080038dc
0,HAL_ADC_ConfigChannel,update_settings_080038e4
0,HAL_ADC_GetState,get_value_at_offset_08003a1c
0,HAL_NVIC_SetPriorityGrouping,update_data_08003f0c
0,HAL_NVIC_SetPriority,update_data_08003f30
0,HAL_NVIC_EnableIRQ,set_bit_in_array_08003f94
0,HAL_NVIC_DisableIRQ,set_bit_08003fb0
0,HAL_SYSTICK_Config,set_param_values_08003fd8
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_array_08004004
0,HAL_SYSTICK_CLKSourceConfig,update_control_register_08004024
0,HAL_SYSTICK_IRQHandler,initialize_08004046
0,HAL_DMA_Abort_IT,initialize_data_08004050
0,HAL_GPIO_Init,update_bits_080040e8
0,HAL_GPIO_ReadPin,check_parameter_080042d4
0,HAL_GPIO_WritePin,update_value_080042e2
0,I2C_Master_SB,set_flag_based_on_conditions_0800430c
0,I2C_Master_ADD10,copy_value_to_memory_08004396
0,I2C_Master_ADDR,process_input_080043a2
0,I2C_SlaveTransmit_BTF,update_data_from_buffer_0800457c
0,I2C_SlaveReceive_BTF,update_value_and_decrement_0800459c
0,HAL_I2C_Master_Transmit_IT,check_and_update_08004728
0,HAL_I2C_Master_Receive_IT,check_and_modify_params_080047f4
0,HAL_I2C_Slave_Sequential_Transmit_IT,validate_parameters_080048c8
0,HAL_I2C_Slave_Sequential_Receive_IT,validate_and_configure_08004954
0,HAL_I2C_EnableListen_IT,set_flags_and_values_080049e0
0,I2C_SlaveTransmit_TXE,update_data_08004a24
0,I2C_SlaveReceive_RXNE,process_input_08004a76
0,I2C_MasterTransmit_TXE,decode_and_process_payload_08004b82
0,I2C_MasterTransmit_BTF,handle_input_08004ccc
0,I2C_MasterReceive_RXNE,process_parameter_08004d6c
0,I2C_MasterReceive_BTF,update_flags_and_state_08004e3c
0,HAL_I2C_GetState,get_byte_from_offset_0800542a
0,HAL_I2C_GetError,get_memory_value_08005430
0,RCC_Delay,delay_function_08005434
0,HAL_RCC_GetSysClockFreq,calculate_execution_time_08005840
0,HAL_RCC_GetHCLKFreq,get_data_value_08005a1c
0,HAL_RCC_GetClockConfig,initialize_data_08005a68
0,TIM_OC1_SetConfig,update_configuration_08005cec
0,TIM_OC3_SetConfig,update_params_08005d48
0,TIM_OC4_SetConfig,update_memory_params_08005dac
0,TIM_Base_SetConfig,update_memory_08005fe8
0,TIM_OC2_SetConfig,update_config_080060c4
0,TIM_CCxChannelCmd,update_flag_08006262
0,TIM_CCxNChannelCmd,update_bits_08006420
0,UART_EndRxTransfer,update_parameters_080064b0
0,UART_Transmit_IT,process_data_080064cc
0,HAL_UART_Transmit_IT,validate_and_update_settings_0800688e
0,HAL_UART_Receive_IT,validate_input_080068d6
0,HAL_UART_GetState,combine_bytes_08006b1c
0,is_pin_configured,extract_bit_from_pointer_08006b28
0,set_pin_configured,set_bit_08006b3e
0,reset_pin_configured,update_bit_value_08006b5c
0,get_GPIO_Port,map_param_to_address_08006b7c
0,set_GPIO_Port_Clock,set_memory_access_permissions_08006bb8
0,HAL_ADC_MspDeInit,update_status_registers_08006d24
0,pinmap_find_peripheral,find_value_index_08007306
0,pinmap_find_pin,find_value_index_08007332
0,pinmap_find_function,find_value_index_0800735a
0,pin_in_pinmap,compare_and_find_0800738a
0,pinmap_merge_peripheral,compare_and_return_smaller_080073ae
0,HAL_RTC_AlarmAEventCallback,execute_callback_080073c0
0,_Error_Handler,infinite_loop_080073e8
0,SystemInit,initialize_hardware_080073ec
0,timer_enable_clock,update_flags_and_pointers_08007438
0,timer_disable_clock,update_register_values_080074e0
0,get_timer_obj,decrement_by_four_08007718
0,getTimerCounter,get_pointer_offset_08007744
0,setTimerCounter,set_param_value_0800774a
0,setCCRRegister,write_to_memory_08007750
0,i2c_slave_write_IT,copy_data_08007ede
0,get_i2c_obj,decrement_param_08007f78
0,uart_index,find_value_index_080086e8
0,_sbrk,allocate_memory_08008804
0,_close,get_default_value_08008840
0,_fstat,set_memory_page_size_08008846
0,_isatty,initialize_program_08008850
0,_lseek,initialize_08008854
0,_read,initialize_application_08008858
0,_exit,infinite_loop_08008868
0,_kill,initialize_data_0800886c
0,_getpid,initialize_return_value_0800887c
0,setRx,update_data_08008d00
0,setTx,set_byte_value_08008d18
0,IPAddress,initialize_data_08008df8
0,map,calculate_linear_interpolation_08008ef4
0,get_pin_id,count_set_bits_08008f3c
0,__cxa_atexit,shift_param_left_08009108
0,__libc_init_array,execute_function_array_08009148
0,memcpy,copy_data_to_buffer_080091b0
0,memset,fill_memory_080091c6
0,_free_r,update_list_080091d8
0,_printf_common,convert_to_readable_format_080095a8
0,strchr,find_character_08009938
0,strncpy,copy_string_08009954
0,strstr,find_substring_080099a4
0,memchr,find_char_in_string_08009f2c
0,_getpid_r,get_return_value_thunk_0800887c
0,_malloc_usable_size_r,calculate_result_0800a154
1,startForkserver,execute_interrupt_0800018c
1,wireRead,read_byte_from_memory_08001c08
1,FirmataClass,initialize_and_update_params_08002ce0
1,printVersion,execute_logic_function_08002ddc
1,sendDigitalPort,decode_and_execute_function_0800319e
1,sendSysex,decode_and_process_data_0800325a
