layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_000800f4
0,Servo,update_parameter_000805a8
0,write,update_data_000812b8
0,PIO_SetPeripheral,update_parameter_000809be
0,PIO_SetInput,update_parameters_000809e4
0,PIO_SetOutput,set_parameters_00080a0a
0,PIO_GetOutputDataStatus,check_bitwise_and_00080a94
0,pmc_enable_periph_clk,set_bit_in_memory_00080aa8
0,TC_SetRA,store_data_00080b90
0,SystemInit,initialize_memory_00080b98
0,adc_init,calculate_threshold_00080c98
0,adc_configure_trigger,update_parameter_00080d30
0,adc_configure_timing,set_flags_and_shift_00080d3e
0,adc_disable_channel,set_bit_00080d58
0,adc_disable_all_channel,initialize_parameter_00080d62
0,adc_disable_interrupt,set_parameter_00080d6a
0,__false,initialize_00080e80
0,_sbrk,add_with_previous_00080e88
0,_close,get_error_code_00080eaa
0,_fstat,set_memory_limit_00080eb0
0,_isatty,get_one_00080eba
0,_lseek,initialize_application_00080ebe
0,_read,initialize_application_00080ec2
0,_write,copy_bytes_00080ec8
0,_getpid,get_error_code_00080efe
0,millis,get_dat_value_thunk_000816d8
0,tickReset,execute_if_relocation_index_matches_00081190
0,store_char,update_buffer_000811ca
0,available,calculate_difference_00081248
0,read,extract_data_00081276
0,UARTClass,initialize_params_00081348
0,map,calculate_interpolation_0008145c
0,toInt,parse_integer_from_string_000815de
0,_watchdogDefaultSetup,initialize_memory_address_00081618
0,countPulseASM,check_bit_pattern_00081684
0,GetTickCount,get_data_value_000816d8
0,__aeabi_atexit,update_relocation_entry_000816ec
0,__libc_init_array,execute_function_sequence_00081778
0,memcpy,mem_copy_00081d48
0,memmove,copy_memory_00081e34
0,memset,improve_and_expand_00081f00
0,strcmp,compare_arrays_00082390
0,strcpy,copy_string_000825cc
0,strlen,count_trailing_zeros_00082688
0,__locale_charset,get_memory_address_00084004
0,__locale_mb_cur_max,get_elf32_rel_offset_0008400c
0,memchr,find_char_in_buffer_000840f8
0,_getpid_r,get_error_code_thunk_00080efe
0,__ascii_wctomb,copy_byte_to_pointer_0008439c
0,__divdi3,divide_and_remainder_000845c0
0,__udivdi3,unsigned_long_division_00084860
1,serialEventRun,check_and_execute_operations_00080970
1,PIO_Configure,update_parameter_info_00080a30
1,RingBuffer,initialize_param_000811b0
1,timedRead,check_and_update_data_value_000811e8
1,USARTClass,initialize_and_set_params_00081438
1,equals,check_array_element_000815b8
1,pulseIn,calculate_result_00081624
1,_sbrk_r,check_and_assign_previous_result_0008236c
1,__sinit,initialize_data_structures_00083888
1,raise,execute_function_000841e4
1,_wcrtomb_r,execute_relocation_0008434c
1,_fstat_r,set_and_check_memory_limit_00084494
1,_isatty_r,process_param_000844bc
1,_lseek_r,initialize_and_check_application_000844e0
1,_read_r,initialize_and_check_application_00084508
1,__gnu_ldivmod_helper,subtract_with_product_0008455c
1,__gnu_uldivmod_helper,calculate_difference_0008458c
2,straightAndStop,calculate_and_store_values_00080164
2,_GLOBAL__sub_I_g_APinDescription,initialize_params_0008089c
2,pinMode,update_parameter_info_00080f0c
2,printNumber,convert_to_base_000810fc
2,_malloc_trim_r,adjust_memory_region_00083a74
2,__sread,update_application_00084220
2,__swrite,process_data_00084244
2,__sseek,initialize_and_update_application_0008427c
2,__aeabi_uldivmod,calculate_difference_or_invalid_00084530
3,digitalWrite,update_parameter_and_info_00081014
3,print,convert_to_base_or_execute_thunk_0008113a
3,_free_r,process_relocations_00083b10
4,Servo_Handler,update_parameter_and_info_0008044c
4,println,calculate_sum_0008117a
4,free,process_elf_relocations_00081800
4,_malloc_r,relocate_and_resolve_symbols_00081810
4,_fflush_r,process_binary_data_00083850
5,~String,process_and_return_param_00081472
5,invalidate,reset_params_00081480
5,move,update_param_0008151c
5,malloc,relocate_and_resolve_symbols_000817f0
5,_realloc_r,relocate_and_resolve_symbols_00081fac
5,__smakebuf_r,process_binary_function_00084018
5,fclose,process_00084484
6,operator=,check_and_update_param_00081560
6,realloc,relocate_and_resolve_symbols_00081f9c
6,__swsetup_r,initialize_and_process_data_0008356c
7,changeBuffer,relocate_and_resolve_symbols_00081496
7,__sfvwrite_r,process_data_00083ca8
7,__swbuf_r,process_data_000842a4
8,reserve,check_and_resolve_symbols_000814ae
8,_fputwc_r,relocate_data_000839b4
9,copy,resolve_symbols_and_copy_string_000814d0
9,__sprint_r.part.0,process_data_00082824
10,String,parse_and_copy_string_000814f6
10,concat,resolve_and_copy_symbols_0008159e
11,readStringUntil,process_data_00081214
12,loop,control_system_00080250
13,fiprintf,process_data_00081750
13,iprintf,execute_relocation_000817c8
13,__sbprintf,process_data_000834f0
14,_exit,infinite_loop_with_status_00080eec
14,_vfiprintf_r,process_and_format_data_0008289c
15,abort,execute_and_handle_infinite_loop_000836ec
16,__assert_func,parse_and_process_assertion_000816f8
17,TC_Configure,configure_tc_channel_00080b2c
18,_initISR,start_channel_000803fc
19,attach,update_channel_info_000806a0
20,setup,initialize_and_calculate_000801e0
21,main,main_loop_000815ec
