layer,original,predicted
0,__do_global_dtors_aux,set_flag_if_unset_000800f4
0,calcCRC,calculate_checksum_0008021c
0,validateAnswer,check_and_increment_value_000803d4
0,PIO_SetPeripheral,update_parameter_value_00080d2e
0,PIO_SetInput,set_values_based_on_flags_00080d54
0,PIO_SetOutput,set_params_00080d7a
0,PIO_GetOutputDataStatus,check_bitwise_conditions_00080e04
0,pmc_enable_periph_clk,check_and_update_bitmask_00080e18
0,SystemInit,initialize_function_00080e9c
0,adc_init,calculate_threshold_00080f9c
0,adc_configure_trigger,update_flags_00081034
0,adc_configure_timing,update_parameters_00081042
0,adc_disable_channel,set_bit_value_0008105c
0,adc_disable_all_channel,set_default_value_00081066
0,adc_disable_interrupt,set_param_value_0008106e
0,__false,initialize_system_00081184
0,_sbrk,calculate_updated_value_0008118c
0,_close,get_negative_one_000811ae
0,_fstat,set_memory_value_000811b4
0,_isatty,check_return_value_000811be
0,_lseek,get_default_value_000811c2
0,_read,initialize_app_000811c6
0,_write,copy_bytes_000811cc
0,millis,get_global_var_thunk_00081714
0,tickReset,execute_if_zero_rel_info_00081388
0,store_char,update_param_and_value_000813c2
0,available,calculate_difference_000813e4
0,UARTClass,initialize_function_000814e4
0,makeWord,combine_params_000815f8
0,_watchdogDefaultSetup,initialize_default_settings_000816d4
0,GetTickCount,get_global_variable_00081714
0,__aeabi_fsub,calculate_float_00081730
0,__addsf3,calculate_floating_point_00081734
0,__floatunsisf,calculate_value_00081894
0,__floatsisf,calculate_value_0008189c
0,__aeabi_fmul,calculate_floating_point_00081944
0,__cmpsf2,calculate_integer_comparison_00081bf4
0,__aeabi_f2iz,convert_to_float_00081cd0
0,__fixunssfsi,check_parameter_00081d1c
0,__aeabi_atexit,initialize_transmission_00081d5c
0,__libc_init_array,execute_code_blocks_00081d7c
0,memcpy,copy_memory_0008234c
0,memmove,copy_memory_00082438
0,memset,fill_memory_with_byte_00082504
0,strcpy,copy_string_00082994
0,strlen,count_leading_zeros_00082a50
0,register_fini,copy_return_value_00083974
0,__locale_charset,get_magic_number_00084290
0,__locale_mb_cur_max,get_relocation_info_00084298
0,memchr,find_char_in_array_00084384
0,__ascii_wctomb,store_byte_or_error_000845bc
0,__divdi3,divided_unsigned_integers_000847e0
0,__udivdi3,division_with_overflow_00084a80
1,get_FC3,process_data_00080410
1,init,update_bitmask_00081508
1,serialEventRun,check_and_execute_difference_calculations_00080ce0
1,PIO_Configure,update_parameter_value_00080da0
1,RingBuffer,initialize_memory_000813a8
1,USARTClass,initialize_and_assign_value_000815d4
1,__aeabi_cfcmpeq,concatenate_param_values_00081c5c
1,_sbrk_r,update_value_00082970
1,__sinit,initialize_data_structures_00083b14
1,_wcrtomb_r,process_data_0008456c
1,_fstat_r,initialize_memory_000846b4
1,_isatty_r,update_return_value_000846dc
1,_lseek_r,update_default_value_00084700
1,_read_r,initialize_and_check_app_error_code_00084728
1,__gnu_ldivmod_helper,calculate_difference_0008477c
1,__gnu_uldivmod_helper,subtract_and_store_result_000847ac
2,_GLOBAL__sub_I_g_APinDescription,initialize_memory_and_values_00080c0c
2,pinMode,update_parameter_value_00081210
2,__aeabi_cfrcmple,concatenate_values_00081c54
2,__aeabi_fcmple,check_condition_00081c94
2,_malloc_trim_r,update_relocation_info_00083d00
2,__swrite,update_and_copy_data_00084464
2,__sseek,update_value_0008449c
2,__aeabi_uldivmod,check_input_and_get_result_00084750
3,digitalWrite,update_parameter_value_00081318
3,__aeabi_fcmpge,check_concatenation_result_00081ca8
3,_free_r,update_relocation_info_00083d9c
4,getRxBuffer,update_parameter_value_000801b0
4,sendTxBuffer,update_checksum_and_values_00080258
4,free,update_relocation_offset_00081e04
4,_malloc_r,process_relocation_00081e14
4,_fflush_r,process_data_00083adc
5,query,initialize_data_structure_000802da
5,poll,check_and_update_value_0008043e
5,setup,initialize_system_000804a8
5,~String,update_relocation_offset_000815fe
5,invalidate,reset_parameters_0008160c
5,malloc,process_relocation_00081df4
5,_realloc_r,relocated_memory_allocation_000825b0
5,__smakebuf_r,initialize_memory_and_process_relocation_000842a4
5,fclose,process_data_000846a4
6,loop,update_data_structure_000805d0
6,realloc,relocate_memory_allocation_000825a0
6,__swsetup_r,process_relocation_00083808
7,changeBuffer,relocate_and_update_memory_00081622
7,main,run_main_loop_000816a8
7,__sfvwrite_r,process_data_00083f34
7,__swbuf_r,process_and_modify_data_000844c4
8,reserve,check_and_update_memory_0008163a
8,_fputwc_r,process_data_00083c40
9,copy,update_memory_and_copy_string_0008165c
9,__sprint_r.part.0,process_data_00082ac0
10,String,initialize_memory_00081682
11,_GLOBAL__sub_I__ZN6ModbusC2Ev,initialize_memory_and_transmission_00080a68
12,__sbprintf,process_and_check_data_0008378c
