layer,original,predicted
0,setTx,update_value_at_index_08004460
0,HAL_NVIC_SetPriorityGrouping,update_register_value_08000e3c
0,I2C_SlaveTransmit_TXE,decode_message_080015bc
0,set_pin_configured,update_bit_at_index_0800314e
0,get_pin_id,count_bits_set_08004678
0,buildException,copy_data_080008cc
0,TIM_CCxNChannelCmd,update_flags_080028d4
0,get_i2c_obj,subtract_four_from_input_0800387c
0,HAL_UART_GetState,combine_two_bytes_0800312c
0,I2C_MasterTransmit_BTF,process_data_08001864
0,timer_disable_clock,set_bits_based_on_input_080035fc
0,HAL_RCC_GetHCLKFreq,get_value_from_ptr_dat_080025e0
0,I2C_MasterTransmit_TXE,parse_input_0800171a
0,HAL_NVIC_SetPriority,set_bits_08000e60
0,I2C_SlaveTransmit_BTF,process_data_08001420
0,I2C_Master_ADD10,set_uint_at_offset_from_ptr_0800124a
0,I2C_SlaveReceive_RXNE,process_input_0800160e
0,_isatty,return_one_080040e0
0,I2C_MasterReceive_RXNE,zero_out_bits_08001904
0,HAL_IncTick,add_byte_to_uint_and_store_08000e18
0,fiprintf,execute_function_with_args_and_return_2nd_arg_08004860
0,makeWord,combine_bytes_08004640
0,IPAddress,set_params_08004544
0,available,calculate_offset_08004240
0,strlen,find_end_of_string_08000218
0,HAL_DAC_Stop,clear_bit_08000f72
0,_exit,run_infinite_loop_080040f8
0,__libc_init_array,execute_functions_08004884
0,_getpid_r,get_one_thunk_0800410c
0,HAL_GetTick,get_pointer_from_global_data_and_return_value_08000e30
0,I2C_Master_SB,calculate_status_080011c0
0,TIM_CCxChannelCmd,update_bit_at_index_08002848
0,get_timer_obj,subtract_four_from_param_08003750
0,get_GPIO_Port,get_data_at_index_0800318c
0,aflCall,trigger_system_interrupt_080005e0
0,set_GPIO_Port_Clock,set_flag_080031fc
0,HAL_SYSTICK_CLKSourceConfig,set_flag_for_param_08000f2c
0,setRx,set_value_based_on_index_08004444
0,HAL_RTC_AlarmAEventCallback,execute_code_if_not_null_08003594
0,_sbrk,get_offset_08004094
0,UART_EndRxTransfer,set_flags_08002940
0,__cxa_atexit,get_result_08004844
0,HAL_DMA_Abort_IT,check_input_08000f8c
0,SystemInit,initialize_data_080035bc
0,pinmap_merge_peripheral,compare_and_return_08003582
0,is_pin_configured,get_bit_from_uint_at_index_08003138
0,reset_pin_configured,update_bit_0800316c
0,pinmap_find_peripheral,find_value_080034da
0,I2C_SlaveReceive_BTF,increment_and_copy_08001440
0,UART_Transmit_IT,decode_data_0800295c
0,_read,get_default_value_080040e8
0,uart_index,find_index_of_value_08003f00
0,_printf_common,process_data_08004cb0
0,I2C_Master_ADDR,process_input_08001256
0,HAL_SYSTICK_Config,validate_input_08000ee0
0,init,initialize_struct_08004364
0,pinmap_find_pin,find_short_08003506
0,_close,returnMaxValue_080040d0
0,HAL_UART_Init,check_and_update_08002d72
0,HAL_UART_Transmit_IT,validate_input_08002eb2
0,_kill,set_value_to_22_080040fc
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_array_08000f0c
0,_fstat,set_memory_permissions_080040d6
0,HAL_I2C_Slave_Sequential_Receive_IT,validate_input_080014ec
0,_getpid,returnOne_0800410c
0,I2C_MasterReceive_BTF,process_data_080019a0
0,__aeabi_uldivmod,get_concatenated_values_080002d0
0,HAL_UART_Receive_IT,validate_input_08002efa
0,memchr,find_byte_08000230
0,_free_r,update_linked_list_080048dc
0,calcCRC,calculate_crc16_ccitt_08000728
0,HAL_GPIO_Init,update_values_08000fb4
0,HAL_DAC_MspDeInit,clear_bit_in_uint_at_offset_from_dat_080033d4_080033c8
0,_lseek,return_zero_080040e4
0,HAL_SYSTICK_IRQHandler,do_nothing_and_return_08000f4e
0,memset,fill_array_with_value_080048cc
0,HAL_I2C_Slave_Sequential_Transmit_IT,validate_input_08001460
0,pin_in_pinmap,find_short_in_array_0800355e
0,HAL_GPIO_WritePin,set_value_at_address_based_on_condition_08001198
0,HAL_I2C_EnableListen_IT,set_bit_and_flags_08001578
0,__do_global_dtors_aux,should_call_function_080001ac
0,pinmap_find_function,find_value_in_array_0800352e
0,HAL_NVIC_EnableIRQ,set_bit_at_position_08000ec4
1,HAL_RCC_GetSysClockFreq,get_value_based_on_conditions_080023b4
1,pinmap_function,get_array_value_or_negative_one_0800354a
1,HAL_RCC_GetPCLK2Freq,get_shifted_value_from_ptr_dat_0800260c
1,pinmap_pin,find_shortest_path_length_0800351e
1,HAL_InitTick,validate_and_set_input_08000d98
1,startForkserver,handle_system_interrupt_080005e4
