layer,original,predicted
0,__do_global_dtors_aux,initialize_flag_080001ac
0,memchr,find_byte_sequence_08000230
0,__udivmoddi4,divide_remainder_08000300
0,aflCall,execute_software_interrupt_080005e0
0,init,initialize_data_08004364
0,calcCRC,calculate_checksum_08000728
0,buildException,copy_data_and_set_flag_080008cc
0,HAL_IncTick,add_da_tto_ptr_08000e18
0,HAL_GetTick,get_global_variable_value_08000e30
0,HAL_NVIC_SetPriorityGrouping,update_flags_08000e3c
0,HAL_NVIC_SetPriority,update_data_08000e60
0,HAL_NVIC_EnableIRQ,set_bit_08000ec4
0,HAL_SYSTICK_Config,initialize_parameter_08000ee0
0,HAL_NVIC_ClearPendingIRQ,set_bit_in_memory_08000f0c
0,HAL_SYSTICK_CLKSourceConfig,set_flag_08000f2c
0,HAL_SYSTICK_IRQHandler,execute_main_function_08000f4e
0,HAL_DAC_Stop,clear_bit_and_set_flag_08000f72
0,HAL_DMA_Abort_IT,update_parameter_08000f8c
0,HAL_GPIO_Init,update_registers_08000fb4
0,HAL_GPIO_WritePin,set_param_value_08001198
0,I2C_Master_SB,update_flag_value_080011c0
0,I2C_Master_ADD10,store_byte_from_parameter_0800124a
0,I2C_Master_ADDR,process_flag_conditions_08001256
0,I2C_SlaveTransmit_BTF,update_value_08001420
0,I2C_SlaveReceive_BTF,update_array_element_08001440
0,HAL_I2C_Slave_Sequential_Transmit_IT,parse_input_08001460
0,HAL_I2C_Slave_Sequential_Receive_IT,initialize_parameter_080014ec
0,HAL_I2C_EnableListen_IT,initialize_data_08001578
0,I2C_SlaveTransmit_TXE,process_input_080015bc
0,I2C_SlaveReceive_RXNE,update_data_0800160e
0,I2C_MasterTransmit_TXE,process_input_0800171a
0,I2C_MasterTransmit_BTF,process_data_08001864
0,I2C_MasterReceive_RXNE,process_param_08001904
0,I2C_MasterReceive_BTF,modify_param_080019a0
0,HAL_RCC_GetHCLKFreq,get_dat_value_080025e0
0,TIM_CCxChannelCmd,update_bitwise_flags_08002848
0,TIM_CCxNChannelCmd,update_bits_080028d4
0,UART_EndRxTransfer,update_data_fields_08002940
0,UART_Transmit_IT,process_data_0800295c
