layer,original,predicted
0,FUN_00104020,execute_indirect_jump_00104020
0,display_info.isra.0.cold,print_reverse_arch_mach_info_00104943
0,list_supported_targets,print_supported_targets_00104a35
0,find_section_list.cold,check_and_set_error_flags_00104bba
0,add_specific_symbols.cold,parse_and_process_lines_00104c36
0,FUN_00104d1c,find_and_process_lines_00104d1c
0,FUN_001052a2,copy_and_extract_archive_001052a2
0,set_long_section_mode.cold,execute_function_with_condition_0010540e
0,delete_symbol_htabs,cleanup_hash_table_001054af
0,make_tempdir.cold,free_memory_and_return_value_001081e9
0,simple_copy.cold,close_file_and_return_error_status_00108237
0,group_signature.isra.0.cold,initialize_application_001082c3
0,get_sections,store_value_and_update_pointer_0010870e
0,bfd_nonfatal.cold,print_error_message_0010871c
0,compare_section_lma,compare_records_0010875d
0,compare_gnu_build_notes.cold,check_rax_value_001087da
0,sort_gnu_build_notes.cold,get_default_value_001087fd
0,htab_hash_redefnode,hash_string_00108800
0,free_saved_stabs,free_memory_blocks_00108863
0,eq_string_redefnode,compare_strings_00108898
0,save_stab,update_data_entry_001088ae
0,stab_context,print_last_stabs_entries_00108b3e
0,stab_demangle_count,parse_integer_from_string_00108e76
0,stab_demangle_get_count,parse_number_from_string_00108ea1
0,stab_end_function.lto_priv.0,get_one_00108f05
0,debug_start_source,source_debug_start_00108f08
0,bad_stab,print_bad_stab_error_message_00108fb9
0,warn_stab,print_warning_message_00108fe8
0,stab_find_slot,process_file_type_00109022
0,stab_bad_demangle,print_error_message_0010911f
0,debug_find_named_type,find_named_type_0010914e
0,savestring,copy_and_null_terminate_string_00109a0b
0,stab_pop_type,extract_and_free_ptr_00109b2f
0,stab_push_string,create_and_initialize_data_structure_00109b52
0,stab_class_end_method.lto_priv.0,append_semicolon_to_end_of_non_null_string_00109bbb
0,stab_demangle_remember_type,expand_and_store_data_00109be3
0,stab_get_struct_index,resize_array_and_initialize_00109c2e
0,stab_class_start_method.lto_priv.0,update_string_with_prefix_0010ab4d
0,stab_end_class_type.lto_priv.0,reverse_and_concatenate_strings_0010ae0e
0,string_hash_newfunc.lto_priv.0,allocate_and_initialize_bfd_hash_0010bb52
0,debug_set_filename,initialize_debug_info_0010bbd3
0,debug_record_parameter,record_parameter_debug_info_0010bd62
0,debug_end_function,handle_debug_end_function_0010be1a
0,debug_start_block,debug_block_start_0010be88
0,debug_end_block,end_block_debug_0010bf20
0,debug_record_line,record_line_debug_info_0010bf86
0,list_matching_formats,print_matching_formats_0011256b
0,bfd_get_archive_filename,get_formatted_string_001125fa
0,try_dir.lto_priv.0,check_directory_permission_0011283f
0,start_stab.constprop.0,allocate_and_initialize_data_structure_00112894
0,debug_make_type.constprop.0,initialize_memory_block_00112904
0,debug_add_to_namespace.constprop.0,initialize_memory_00112925
0,debug_get_type_name.constprop.0,extract_value_from_binary_001129f4
0,create_symbol_htab,initialize_string_hash_table_00113f20
0,startswith.lto_priv.0.lto_priv.0,string_comparison_function_00113fb0
0,parse_flags,parse_section_flags_00113fe0
0,FUN_00114b84,remove_directory_and_free_memory_00114b84
0,template_in_dir,create_path_from_file_name_00114cf0
0,set_long_section_mode,execute_conditional_function_00114d50
0,endian_string,get_endianness_description_00114e00
0,group_signature.isra.0,find_matching_value_00115d00
0,print_version,print_version_info_00119970
0,report,print_error_message_00119e70
0,bfd_nonfatal,print_error_message_0011a110
0,is_specified_symbol_predicate,check_pattern_match_0011a170
0,compare_gnu_build_notes,compare_memory_and_values_0011a1b0
0,sort_gnu_build_notes,compare_records_0011a250
0,xatexit_cleanup.lto_priv.0,execute_function_chain_0011a390
0,xstrndup,copy_string_with_null_terminator_0011a480
1,do_display_target.cold,close_and_print_error_message_001053d5
1,mark_symbols_used_in_relocations.cold,handle_param_error_001083b7
1,copy_usage,print_usage_message_00108916
1,strip_usage,print_usage_and_exit_00108a2a
1,convert_efi_target,parse_driver_version_00108c86
1,parse_number,parse_numeric_string_00109a32
1,stab_push_defined_type,initialize_data_structure_00109cf4
1,stab_complex_type.lto_priv.0,update_and_create_data_structure_00109e76
1,stab_range_type.lto_priv.0,process_data_and_create_structure_0010a0e9
1,stab_array_type.lto_priv.0,extract_and_process_data_0010a181
1,stab_set_type.lto_priv.0,extract_and_process_data_0010a2b9
1,stab_offset_type.lto_priv.0,process_data_0010a377
1,stab_start_struct_type.lto_priv.0,create_and_initialize_data_structure_0010a69a
1,stab_end_struct_type.lto_priv.0,process_data_and_create_structure_0010a77a
1,stab_class_static_member.lto_priv.0,generate_formatted_string_0010a94e
1,stab_class_baseclass.lto_priv.0,process_input_data_0010aa53
1,stab_class_method_var,process_data_0010abdd
1,debug_record_function,record_debug_function_0010bc80
1,debug_record_variable,record_variable_debug_info_0010c05d
1,debug_name_type,initialize_memory_block_with_type_information_0010c218
1,debug_tag_type,check_debug_tag_type_0010c6be
1,bfd_nonfatal_message,print_bfd_error_message_001126c0
1,debug_add_to_current_namespace.constprop.0,initialize_memory_if_valid_pointers_00112996
1,debug_make_volatile_type.isra.0,initialize_memory_block_from_param_00113b4a
1,debug_make_const_type.isra.0,initialize_memory_block_00113b71
1,debug_make_method_type.isra.0,create_and_initialize_memory_block_00113b98
1,debug_make_offset_type.isra.0,create_memory_block_00113bfa
1,debug_make_array_type.isra.0,allocate_and_initialize_memory_block_00113c43
1,debug_make_reference_type.isra.0,initialize_memory_block_or_zero_00113cb9
1,debug_make_function_type.isra.0,initialize_memory_block_00113ce0
1,debug_make_pointer_type.isra.0,initialize_or_get_memory_block_00113d3a
1,debug_make_enum_type.isra.0,initialize_and_allocate_memory_block_00113d6e
1,debug_make_struct_type.isra.0,initialize_and_allocate_memory_block_00113da9
1,debug_make_float_type.isra.0,initialize_memory_block_00113df2
1,debug_make_int_type.isra.0,initialize_memory_block_00113dfe
1,debug_make_void_type.isra.0,initialize_and_return_memory_block_00113e17
1,debug_make_indirect_type.isra.0,initialize_and_assign_memory_block_00113e23
1,is_dwo_section.constprop.0,check_string_length_00113ede
1,simple_copy,copy_file_data_00115a90
1,is_specified_symbol,check_pattern_match_00115d70
1,mark_symbols_used_in_relocations,process_relocation_00116030
1,FUN_00116852,reverse_and_process_records_00116852
1,fatal,print_error_message_and_exit_00119dd0
1,non_fatal,print_error_message_with_params_00119ed0
1,do_display_target,process_binary_data_00119f70
1,make_tempdir,create_temp_directory_path_0011a0e0
2,parse_vma.cold,print_error_message_and_exit_00119dd0_00104920
2,get_file_size.cold,handle_file_not_found_error_00104966
2,parse_flags.cold,parse_section_flags_00104ad6
2,FUN_00104cc1,process_input_lines_00104cc1
2,copy_file.cold,initialize_and_print_error_message_00104d25
2,init_section_add.cold,print_error_message_and_exit_001053b5
